Timestamp,	LIGHT,	ORIENTATION_X,	ORIENTATION_Y,	ORIENTATION_Z,	GPS_LAT,	GPS_LONG,	
1511059917,	156,	-3,	-171,	966,	3007.81,	9738.23,	
1511059918,	,	-4,	-173,	967,	3007.8,	9738.22,	
1511059919,	154,	-5,	-171,	965,	3007.8,	9738.22,	
1511059920,	155,	-5,	-171,	968,	3007.8,	9738.22,	
1511059921,	,	-3,	-171,	966,	3007.8,	9738.21,	
1511059922,	156,	-6,	-171,	966,	3007.8,	9738.21,	
1511059923,	157,	-3,	-171,	967,	3007.8,	9738.2,	
1511059924,	,	-6,	-170,	966,	3007.81,	9738.2,	
1511059925,	154,	-4,	-171,	969,	3007.81,	9738.2,	
1511059926,	155,	-2,	-170,	966,	3007.81,	9738.2,	
1511059927,	,	-7,	-172,	967,	3007.82,	9738.21,	
1511059928,	158,	-4,	-172,	966,	3007.83,	9738.21,	
1511059929,	157,	-4,	-170,	966,	3007.85,	9738.22,	
1511059930,	,	-3,	-171,	966,	3007.86,	9738.22,	
1511059931,	158,	-6,	-171,	966,	3007.88,	9738.23,	
1511059932,	158,	-4,	-170,	965,	3007.88,	9738.23,	
1511059933,	,	-5,	-172,	966,	3007.9,	9738.24,	
1511059934,	156,	-4,	-169,	965,	3007.93,	9738.24,	
1511059935,	157,	-6,	-171,	965,	3007.94,	9738.23,	
1511059936,	,	-5,	-171,	966,	3007.94,	9738.23,	
1511059937,	156,	-4,	-171,	968,	3007.96,	9738.22,	
1511059938,	155,	-3,	-171,	967,	3007.97,	9738.2,	
1511059939,	,	-4,	-171,	966,	3007.98,	9738.19,	
1511059940,	155,	-3,	-171,	967,	3007.98,	9738.18,	
1511059941,	156,	-5,	-168,	968,	3007.99,	9738.17,	
1511059942,	,	-5,	-171,	969,	3007.99,	9738.15,	
1511059943,	157,	-3,	-173,	967,	3007.99,	9738.14,	
1511059944,	156,	-6,	-171,	967,	3008.01,	9738.12,	
1511059945,	,	-4,	-171,	966,	3008.01,	9738.12,	
1511059946,	154,	-4,	-170,	967,	3008.02,	9738.11,	
1511059947,	155,	-4,	-171,	965,	3008.03,	9738.1,	
1511059948,	,	-4,	-169,	967,	3008.04,	9738.09,	
1511059949,	157,	-3,	-172,	968,	3008.05,	9738.09,	
1511059950,	158,	-5,	-170,	967,	3008.06,	9738.08,	
1511059951,	,	-5,	-171,	967,	3008.06,	9738.06,	
1511059952,	156,	-5,	-170,	966,	3008.07,	9738.05,	
1511059953,	155,	-2,	-170,	966,	3008.08,	9738.04,	
1511059954,	,	-3,	-172,	968,	3008.08,	9738.03,	
1511059955,	155,	-7,	-171,	964,	3008.1,	9738.02,	
1511059956,	156,	-5,	-170,	966,	3008.11,	9738.02,	
1511059957,	,	-3,	-171,	966,	3008.13,	9738.01,	
1511059958,	156,	-4,	-173,	966,	3008.13,	9738.01,	
1511059959,	155,	-5,	-171,	965,	3008.15,	9737.99,	
1511059960,	,	-4,	-170,	970,	3008.15,	9737.99,	
1511059961,	154,	-5,	-172,	962,	3008.16,	9737.98,	
1511059962,	156,	-5,	-171,	966,	3008.16,	9737.97,	
1511059963,	,	-4,	-170,	967,	3008.17,	9737.96,	
1511059964,	157,	-4,	-171,	967,	3008.17,	9737.95,	
1511059965,	157,	-4,	-173,	967,	3008.17,	9737.93,	
1511059966,	,	-4,	-170,	968,	3008.17,	9737.92,	
1511059967,	155,	-4,	-171,	966,	3008.17,	9737.91,	
1511059968,	73,	-5,	-170,	968,	3008.16,	9737.9,	
1511059969,	,	-4,	-170,	965,	3008.16,	9737.88,	
1511059970,	32,	-3,	-168,	966,	3008.15,	9737.87,	
1511059971,	155,	-4,	-172,	966,	3008.15,	9737.86,	
1511059972,	,	-4,	-172,	968,	3008.15,	9737.85,	
1511059973,	156,	-3,	-171,	966,	3008.16,	9737.84,	
1511059974,	157,	-4,	-171,	968,	3008.17,	9737.83,	
1511059975,	,	-4,	-168,	967,	3008.17,	9737.82,	
1511059976,	157,	-5,	-170,	966,	3008.18,	9737.81,	
1511059977,	156,	-4,	-169,	967,	3008.19,	9737.8,	
1511059978,	,	-5,	-172,	965,	3008.2,	9737.79,	
1511059979,	155,	-5,	-171,	966,	3008.2,	9737.78,	
1511059980,	154,	-3,	-170,	967,	3008.2,	9737.77,	
1511059981,	,	-4,	-172,	965,	3008.2,	9737.76,	
1511059982,	155,	-5,	-170,	967,	3008.19,	9737.75,	
1511059983,	155,	-4,	-170,	966,	3008.18,	9737.74,	
1511059984,	,	-4,	-172,	967,	3008.18,	9737.74,	
1511059985,	157,	-4,	-170,	968,	3008.17,	9737.73,	
1511059986,	157,	-4,	-171,	965,	3008.17,	9737.72,	
1511059987,	,	-4,	-171,	967,	3008.17,	9737.71,	
1511059988,	156,	-5,	-172,	967,	3008.17,	9737.7,	
1511059989,	155,	-3,	-171,	969,	3008.17,	9737.69,	
1511059990,	,	-4,	-171,	966,	3008.18,	9737.67,	
1511059991,	155,	-5,	-169,	966,	3008.18,	9737.66,	
1511059992,	157,	-4,	-170,	968,	3008.18,	9737.64,	
1511059993,	,	-3,	-171,	968,	3008.19,	9737.63,	
1511059994,	156,	-4,	-169,	966,	3008.19,	9737.62,	
1511059995,	155,	-3,	-171,	969,	3008.2,	9737.6,	
1511059996,	,	-5,	-171,	966,	3008.21,	9737.58,	
1511059997,	154,	-3,	-173,	970,	3008.22,	9737.58,	
1511059998,	156,	-5,	-171,	966,	3008.24,	9737.56,	
1511059999,	,	-4,	-171,	968,	3008.25,	9737.54,	
1511060000,	157,	-5,	-171,	966,	3008.27,	9737.53,	
1511060001,	156,	-5,	-171,	967,	3008.28,	9737.52,	
1511060002,	,	-5,	-172,	968,	3008.29,	9737.51,	
1511060003,	154,	-6,	-171,	967,	3008.3,	9737.5,	
1511060004,	154,	-4,	-172,	968,	3008.31,	9737.49,	
1511060005,	,	-5,	-172,	966,	3008.32,	9737.48,	
1511060006,	157,	-4,	-174,	963,	3008.33,	9737.48,	
1511060007,	157,	-5,	-170,	966,	3008.34,	9737.47,	
1511060008,	,	-5,	-171,	973,	3008.34,	9737.47,	
1511060009,	154,	-4,	-173,	964,	3008.36,	9737.47,	
1511060010,	153,	-6,	-169,	966,	3008.36,	9737.47,	
1511060011,	,	-4,	-171,	965,	3008.37,	9737.47,	
1511060012,	155,	-4,	-170,	966,	3008.37,	9737.49,	
1511060013,	156,	-5,	-173,	966,	3008.37,	9737.5,	
1511060014,	,	-5,	-169,	965,	3008.37,	9737.51,	
1511060015,	155,	-4,	-174,	966,	3008.37,	9737.52,	
1511060016,	154,	-4,	-170,	969,	3008.36,	9737.54,	
1511060017,	,	-3,	-169,	964,	3008.36,	9737.55,	
1511060018,	155,	-5,	-172,	968,	3008.35,	9737.57,	
1511060019,	157,	-4,	-171,	967,	3008.35,	9737.58,	
1511060020,	,	-5,	-170,	968,	3008.34,	9737.61,	
1511060021,	156,	-3,	-172,	965,	3008.34,	9737.63,	
1511060022,	155,	-5,	-171,	968,	3008.33,	9737.64,	
1511060023,	,	-4,	-169,	965,	3008.33,	9737.66,	
1511060024,	155,	-2,	-170,	969,	3008.32,	9737.67,	
1511060025,	157,	-5,	-171,	966,	3008.32,	9737.68,	
1511060026,	,	-5,	-171,	967,	3008.32,	9737.7,	
1511060027,	156,	-2,	-172,	966,	3008.31,	9737.71,	
1511060028,	153,	-4,	-170,	965,	3008.31,	9737.72,	
1511060029,	,	-3,	-169,	968,	3008.31,	9737.73,	
1511060030,	138,	-4,	-173,	966,	3008.31,	9737.75,	
1511060031,	155,	-5,	-171,	966,	3008.3,	9737.75,	
1511060032,	,	-5,	-170,	966,	3008.3,	9737.76,	
1511060033,	156,	-4,	-172,	966,	3008.3,	9737.78,	
1511060034,	155,	-2,	-173,	967,	3008.3,	9737.79,	
1511060035,	,	-4,	-173,	964,	3008.3,	9737.81,	
1511060036,	154,	-3,	-173,	967,	3008.29,	9737.81,	
1511060037,	155,	-6,	-172,	967,	3008.29,	9737.83,	
1511060038,	,	-5,	-171,	967,	3008.29,	9737.85,	
1511060039,	157,	-5,	-170,	967,	3008.28,	9737.87,	
1511060040,	156,	-6,	-172,	966,	3008.28,	9737.9,	
1511060041,	,	-4,	-171,	967,	3008.28,	9737.91,	
1511060042,	153,	-5,	-170,	968,	3008.27,	9737.92,	
1511060043,	153,	-3,	-171,	966,	3008.27,	9737.94,	
1511060044,	,	-5,	-170,	966,	3008.27,	9737.96,	
1511060045,	156,	-5,	-171,	967,	3008.27,	9737.97,	
1511060046,	157,	-4,	-171,	966,	3008.26,	9737.99,	
1511060047,	,	-6,	-172,	966,	3008.26,	9738.01,	
1511060048,	155,	-4,	-172,	966,	3008.26,	9738.03,	
1511060049,	154,	-5,	-171,	969,	3008.26,	9738.04,	
1511060050,	,	-4,	-171,	968,	3008.25,	9738.05,	
1511060051,	156,	-5,	-171,	966,	3008.25,	9738.07,	
1511060052,	157,	-3,	-171,	968,	3008.25,	9738.09,	
1511060053,	,	-5,	-170,	968,	3008.25,	9738.11,	
1511060054,	155,	-3,	-171,	967,	3008.25,	9738.11,	
1511060055,	154,	-3,	-170,	966,	3008.25,	9738.12,	
1511060056,	,	-4,	-172,	967,	3008.25,	9738.14,	
1511060057,	155,	-4,	-171,	966,	3008.25,	9738.15,	
1511060058,	156,	-4,	-172,	969,	3008.24,	9738.16,	
1511060059,	,	-4,	-171,	969,	3008.24,	9738.18,	
1511060060,	155,	-5,	-172,	969,	3008.24,	9738.19,	
1511060061,	154,	-4,	-169,	967,	3008.23,	9738.2,	
1511060062,	,	-3,	-171,	966,	3008.22,	9738.21,	
1511060063,	156,	-5,	-170,	966,	3008.22,	9738.2,	
1511060064,	156,	-4,	-175,	966,	3008.21,	9738.2,	
1511060065,	,	-4,	-173,	972,	3008.2,	9738.19,	
1511060066,	156,	-6,	-173,	966,	3008.19,	9738.17,	
1511060067,	155,	-7,	-172,	967,	3008.19,	9738.17,	
1511060068,	,	-4,	-171,	962,	3008.18,	9738.16,	
1511060069,	154,	-6,	-172,	965,	3008.17,	9738.15,	
1511060070,	156,	-5,	-173,	967,	3008.16,	9738.14,	
1511060071,	,	-5,	-173,	966,	3008.14,	9738.13,	
1511060072,	156,	-7,	-172,	968,	3008.14,	9738.13,	
1511060073,	155,	-5,	-177,	971,	3008.13,	9738.13,	
1511060074,	,	-4,	-171,	966,	3008.13,	9738.14,	
1511060075,	143,	-6,	-171,	966,	3008.13,	9738.16,	
1511060076,	157,	-3,	-173,	965,	3008.13,	9738.17,	
1511060077,	,	-4,	-173,	967,	3008.13,	9738.18,	
1511060078,	157,	-4,	-172,	967,	3008.14,	9738.19,	
1511060079,	158,	-4,	-171,	964,	3008.15,	9738.19,	
1511060080,	,	-6,	-171,	965,	3008.16,	9738.2,	
1511060081,	157,	-4,	-171,	965,	3008.17,	9738.21,	
1511060082,	155,	-3,	-170,	965,	3008.18,	9738.22,	
1511060083,	,	-4,	-171,	966,	3008.19,	9738.23,	
1511060084,	156,	-4,	-171,	968,	3008.19,	9738.24,	
1511060085,	156,	-7,	-171,	966,	3008.2,	9738.25,	
1511060086,	,	-5,	-171,	967,	3008.19,	9738.27,	
1511060087,	157,	-4,	-172,	966,	3008.19,	9738.27,	
1511060088,	157,	-5,	-170,	966,	3008.18,	9738.27,	
1511060089,	,	-7,	-169,	966,	3008.17,	9738.27,	
1511060090,	156,	-4,	-169,	965,	3008.16,	9738.27,	
1511060091,	155,	-5,	-172,	966,	3008.15,	9738.26,	
1511060092,	,	-3,	-171,	966,	3008.14,	9738.25,	
1511060093,	154,	-4,	-171,	965,	3008.14,	9738.25,	
1511060094,	155,	-2,	-171,	963,	3008.13,	9738.23,	
1511060095,	,	-5,	-171,	964,	3008.12,	9738.22,	
1511060096,	155,	-3,	-172,	967,	3008.1,	9738.22,	
1511060097,	156,	-2,	-171,	965,	3008.09,	9738.21,	
1511060098,	,	-4,	-172,	966,	3008.08,	9738.21,	
1511060099,	157,	-6,	-171,	967,	3008.07,	9738.21,	
1511060100,	157,	-6,	-172,	970,	3008.06,	9738.22,	
1511060101,	,	-5,	-171,	966,	3008.04,	9738.22,	
1511060102,	157,	-4,	-169,	965,	3008.04,	9738.22,	
1511060103,	155,	-4,	-172,	966,	3008.03,	9738.24,	
1511060104,	,	-4,	-169,	965,	3008.02,	9738.26,	
1511060105,	155,	-5,	-170,	963,	3008.02,	9738.27,	
1511060106,	157,	-5,	-172,	965,	3008.02,	9738.29,	
1511060107,	,	-5,	-171,	967,	3008.02,	9738.3,	
1511060108,	156,	-5,	-171,	968,	3008.02,	9738.31,	
1511060109,	157,	-3,	-173,	964,	3008.02,	9738.33,	
1511060110,	,	-2,	-171,	966,	3008.03,	9738.34,	
1511060111,	159,	-4,	-171,	964,	3008.03,	9738.35,	
1511060112,	157,	-4,	-171,	966,	3008.04,	9738.36,	
1511060113,	,	-7,	-172,	968,	3008.05,	9738.37,	
1511060114,	156,	-4,	-171,	966,	3008.07,	9738.38,	
1511060115,	156,	-3,	-172,	966,	3008.07,	9738.39,	
1511060116,	,	-6,	-167,	966,	3008.08,	9738.4,	
1511060117,	154,	-6,	-171,	964,	3008.1,	9738.41,	
1511060118,	155,	-3,	-170,	968,	3008.11,	9738.41,	
1511060119,	,	-4,	-173,	968,	3008.12,	9738.42,	
1511060120,	156,	-4,	-171,	966,	3008.12,	9738.43,	
1511060121,	156,	-4,	-171,	966,	3008.13,	9738.44,	
1511060122,	,	-4,	-174,	966,	3008.13,	9738.45,	
1511060123,	157,	-3,	-171,	967,	3008.13,	9738.47,	
1511060124,	156,	-5,	-171,	965,	3008.13,	9738.48,	
1511060125,	,	-4,	-172,	964,	3008.12,	9738.5,	
1511060126,	155,	-6,	-171,	967,	3008.12,	9738.5,	
1511060127,	154,	-4,	-171,	966,	3008.12,	9738.52,	
1511060128,	,	-4,	-171,	968,	3008.11,	9738.53,	
1511060129,	154,	-4,	-170,	968,	3008.11,	9738.54,	
1511060130,	154,	-4,	-169,	966,	3008.1,	9738.56,	
1511060131,	,	-3,	-171,	965,	3008.09,	9738.58,	
1511060132,	157,	-3,	-171,	967,	3008.08,	9738.59,	
1511060133,	157,	-5,	-168,	967,	3008.08,	9738.6,	
1511060134,	,	-6,	-171,	967,	3008.07,	9738.61,	
1511060135,	156,	-4,	-172,	965,	3008.06,	9738.61,	
1511060136,	156,	-4,	-172,	965,	3008.04,	9738.61,	
1511060137,	,	-2,	-170,	966,	3008.04,	9738.6,	
1511060138,	154,	-4,	-170,	963,	3008.03,	9738.59,	
1511060139,	154,	-5,	-172,	967,	3008.03,	9738.57,	
1511060140,	,	-4,	-170,	966,	3008.02,	9738.56,	
1511060141,	155,	-5,	-171,	966,	3008.01,	9738.55,	
1511060142,	155,	-4,	-172,	966,	3008.01,	9738.54,	
1511060143,	,	-2,	-170,	965,	3007.99,	9738.52,	
1511060144,	157,	-4,	-173,	966,	3007.98,	9738.5,	
1511060145,	157,	-5,	-169,	966,	3007.97,	9738.48,	
1511060146,	,	-4,	-173,	967,	3007.97,	9738.47,	
1511060147,	156,	-4,	-171,	965,	3007.95,	9738.46,	
1511060148,	155,	-6,	-172,	969,	3007.94,	9738.44,	
1511060149,	,	-6,	-171,	965,	3007.94,	9738.43,	
1511060150,	154,	-3,	-172,	968,	3007.93,	9738.42,	
1511060151,	154,	-2,	-174,	964,	3007.92,	9738.41,	
1511060152,	,	-7,	-173,	966,	3007.91,	9738.39,	
1511060153,	155,	-4,	-172,	966,	3007.9,	9738.37,	
1511060154,	155,	-4,	-171,	968,	3007.89,	9738.36,	
1511060155,	,	-5,	-172,	966,	3007.88,	9738.35,	
1511060156,	156,	-4,	-173,	968,	3007.87,	9738.33,	
1511060157,	157,	-6,	-169,	963,	3007.86,	9738.31,	
1511060158,	,	-5,	-173,	964,	3007.85,	9738.3,	
1511060159,	156,	-4,	-171,	969,	3007.84,	9738.29,	
1511060160,	155,	-5,	-171,	965,	3007.83,	9738.28,	
1511060161,	,	-5,	-170,	968,	3007.83,	9738.26,	
1511060162,	154,	-4,	-171,	967,	3007.82,	9738.25,	
1511060163,	154,	-5,	-172,	967,	3007.82,	9738.25,	
1511060164,	,	-7,	-171,	968,	3007.81,	9738.24,	
1511060165,	155,	-6,	-172,	968,	3007.81,	9738.24,	
1511060166,	155,	-6,	-171,	968,	3007.8,	9738.23,	
1511060167,	,	-4,	-169,	963,	3007.8,	9738.23,	
1511060168,	156,	-4,	-173,	966,	3007.8,	9738.22,	
1511060169,	156,	-5,	-172,	965,	3007.8,	9738.22,	
1511060170,	,	-4,	-170,	966,	3007.8,	9738.21,	
1511060171,	156,	-6,	-169,	965,	3007.83,	9738.21,	
1511060172,	157,	-4,	-170,	965,	3007.84,	9738.22,	
1511060173,	,	-6,	-171,	966,	3007.85,	9738.22,	
1511060174,	154,	-5,	-172,	965,	3007.87,	9738.23,	
1511060175,	154,	-3,	-171,	967,	3007.88,	9738.24,	
1511060176,	,	-4,	-172,	970,	3007.89,	9738.24,	
1511060177,	158,	-4,	-170,	967,	3007.91,	9738.24,	
1511060178,	155,	-3,	-172,	966,	3007.93,	9738.24,	
1511060179,	,	-2,	-172,	967,	3007.95,	9738.23,	
1511060180,	157,	-4,	-170,	964,	3007.96,	9738.21,	
1511060181,	157,	-3,	-173,	966,	3007.97,	9738.21,	
1511060182,	,	-4,	-171,	966,	3007.98,	9738.19,	
1511060183,	155,	-3,	-171,	966,	3007.99,	9738.18,	
1511060184,	154,	-6,	-172,	966,	3007.99,	9738.16,	
1511060185,	,	-7,	-171,	968,	3007.99,	9738.16,	
1511060186,	153,	-6,	-170,	966,	3007.99,	9738.14,	
1511060187,	153,	-6,	-171,	967,	3008.01,	9738.13,	
1511060188,	,	-5,	-170,	966,	3008.01,	9738.12,	
1511060189,	155,	-5,	-169,	965,	3008.02,	9738.11,	
1511060190,	156,	-6,	-172,	968,	3008.03,	9738.1,	
1511060191,	,	-6,	-171,	968,	3008.04,	9738.09,	
1511060192,	157,	-3,	-171,	967,	3008.06,	9738.08,	
1511060193,	156,	-3,	-170,	968,	3008.06,	9738.07,	
1511060194,	,	-6,	-171,	966,	3008.07,	9738.06,	
1511060195,	155,	-5,	-170,	967,	3008.07,	9738.05,	
1511060196,	154,	-3,	-170,	967,	3008.08,	9738.04,	
1511060197,	,	-2,	-171,	948,	3008.09,	9738.03,	
1511060198,	156,	-3,	-172,	966,	3008.09,	9738.03,	
1511060199,	157,	-4,	-171,	965,	3008.1,	9738.02,	
1511060200,	,	-4,	-172,	967,	3008.11,	9738.02,	
1511060201,	160,	-6,	-170,	967,	3008.12,	9738.01,	
1511060202,	158,	-4,	-170,	963,	3008.13,	9738.01,	
1511060203,	,	-4,	-172,	967,	3008.14,	9738.01,	
1511060204,	512,	-4,	-171,	967,	3008.15,	9737.99,	
1511060205,	583,	-5,	-172,	967,	3008.16,	9737.99,	
1511060206,	,	-4,	-173,	968,	3008.17,	9737.97,	
1511060207,	557,	-3,	-170,	965,	3008.17,	9737.97,	
1511060208,	154,	-5,	-171,	966,	3008.17,	9737.95,	
1511060209,	,	-3,	-171,	966,	3008.17,	9737.94,	
1511060210,	167,	-4,	-172,	966,	3008.17,	9737.93,	
1511060211,	512,	-3,	-171,	965,	3008.17,	9737.92,	
1511060212,	,	-5,	-168,	964,	3008.16,	9737.91,	
1511060213,	158,	-5,	-171,	966,	3008.15,	9737.89,	
1511060214,	156,	-3,	-172,	966,	3008.15,	9737.87,	
1511060215,	,	-6,	-172,	967,	3008.15,	9737.86,	
1511060216,	161,	-4,	-169,	964,	3008.15,	9737.85,	
1511060217,	155,	-5,	-171,	967,	3008.15,	9737.84,	
1511060218,	,	-5,	-172,	964,	3008.16,	9737.83,	
1511060219,	156,	24,	-130,	972,	3008.17,	9737.82,	
1511060220,	154,	2,	-201,	955,	3008.17,	9737.82,	
1511060221,	,	20,	-233,	951,	3008.18,	9737.81,	
1511060222,	155,	15,	-227,	951,	3008.19,	9737.81,	
1511060223,	156,	-4,	-227,	940,	3008.19,	9737.79,	
1511060224,	,	-2,	-163,	977,	3008.19,	9737.79,	
1511060225,	155,	-15,	-190,	954,	3008.2,	9737.78,	
1511060226,	154,	-5,	-177,	966,	3008.19,	9737.77,	
1511060227,	,	-5,	-177,	965,	3008.19,	9737.76,	
1511060228,	155,	-3,	-173,	967,	3008.18,	9737.75,	
1511060229,	155,	-5,	-171,	972,	3008.17,	9737.74,	
1511060230,	,	-4,	-175,	964,	3008.17,	9737.73,	
1511060231,	156,	-3,	-175,	964,	3008.17,	9737.72,	
1511060232,	156,	-3,	-174,	966,	3008.17,	9737.71,	
1511060233,	,	42,	-229,	847,	3008.17,	9737.7,	
1511060234,	160,	135,	-365,	855,	3008.18,	9737.68,	
1511060235,	161,	192,	-54,	924,	3008.18,	9737.66,	
1511060236,	,	349,	243,	875,	3008.18,	9737.65,	
1511060237,	37,	213,	-57,	904,	3008.19,	9737.63,	
1511060238,	37,	215,	-3,	955,	3008.19,	9737.62,	
1511060239,	,	68,	-255,	946,	3008.2,	9737.61,	
1511060240,	154,	51,	-244,	944,	3008.21,	9737.6,	
1511060241,	158,	65,	-242,	943,	3008.22,	9737.59,	
1511060242,	,	64,	-239,	944,	3008.23,	9737.58,	
1511060243,	159,	63,	-243,	943,	3008.24,	9737.57,	
1511060244,	160,	61,	-241,	942,	3008.25,	9737.56,	
1511060245,	,	63,	-241,	945,	3008.27,	9737.54,	
1511060246,	30,	63,	-255,	941,	3008.27,	9737.54,	
1511060247,	157,	63,	-250,	929,	3008.28,	9737.53,	
1511060248,	,	62,	-240,	942,	3008.29,	9737.52,	
1511060249,	158,	64,	-237,	946,	3008.3,	9737.51,	
1511060250,	160,	63,	-239,	943,	3008.31,	9737.5,	
1511060251,	,	63,	-238,	944,	3008.32,	9737.5,	
1511060252,	160,	63,	-243,	944,	3008.33,	9737.49,	
1511060253,	158,	64,	-240,	943,	3008.34,	9737.48,	
1511060254,	,	63,	-238,	943,	3008.34,	9737.48,	
1511060255,	158,	62,	-237,	944,	3008.35,	9737.47,	
1511060256,	159,	64,	-239,	942,	3008.36,	9737.47,	
1511060257,	,	63,	-237,	945,	3008.37,	9737.47,	
1511060258,	159,	65,	-239,	943,	3008.37,	9737.48,	
1511060259,	158,	63,	-240,	943,	3008.37,	9737.48,	
1511060260,	,	65,	-239,	943,	3008.37,	9737.49,	
1511060261,	157,	64,	-237,	945,	3008.36,	9737.51,	
1511060262,	159,	63,	-238,	944,	3008.36,	9737.52,	
1511060263,	,	64,	-239,	944,	3008.35,	9737.54,	
1511060264,	160,	65,	-239,	945,	3008.35,	9737.55,	
1511060265,	159,	63,	-240,	943,	3008.34,	9737.57,	
1511060266,	,	63,	-239,	944,	3008.34,	9737.59,	
1511060267,	156,	62,	-238,	945,	3008.33,	9737.61,	
1511060268,	158,	65,	-238,	942,	3008.33,	9737.61,	
1511060269,	,	65,	-238,	943,	3008.33,	9737.62,	
1511060270,	160,	64,	-236,	943,	3008.32,	9737.64,	
1511060271,	159,	64,	-238,	945,	3008.32,	9737.65,	
1511060272,	,	65,	-240,	943,	3008.31,	9737.67,	
1511060273,	157,	64,	-238,	945,	3008.31,	9737.68,	
1511060274,	157,	62,	-236,	943,	3008.31,	9737.7,	
1511060275,	,	65,	-240,	943,	3008.3,	9737.71,	
1511060276,	160,	63,	-236,	942,	3008.3,	9737.73,	
1511060277,	159,	63,	-238,	944,	3008.3,	9737.74,	
1511060278,	,	65,	-238,	944,	3008.3,	9737.75,	
1511060279,	158,	65,	-238,	946,	3008.29,	9737.77,	
1511060280,	157,	63,	-239,	944,	3008.29,	9737.78,	
1511060281,	,	64,	-241,	943,	3008.29,	9737.79,	
1511060282,	158,	64,	-241,	944,	3008.29,	9737.8,	
1511060283,	160,	66,	-237,	943,	3008.28,	9737.82,	
1511060284,	,	64,	-236,	945,	3008.28,	9737.83,	
1511060285,	158,	63,	-237,	945,	3008.28,	9737.85,	
1511060286,	157,	65,	-240,	943,	3008.28,	9737.86,	
1511060287,	,	65,	-239,	942,	3008.28,	9737.87,	
1511060288,	158,	64,	-233,	947,	3008.27,	9737.89,	
1511060289,	30,	63,	-243,	939,	3008.27,	9737.91,	
1511060290,	,	65,	-239,	944,	3008.27,	9737.91,	
1511060291,	158,	62,	-240,	942,	3008.27,	9737.93,	
1511060292,	159,	65,	-235,	948,	3008.27,	9737.95,	
1511060293,	,	63,	-239,	944,	3008.26,	9737.95,	
1511060294,	158,	65,	-235,	943,	3008.26,	9737.96,	
1511060295,	159,	64,	-240,	948,	3008.26,	9737.98,	
1511060296,	,	64,	-237,	945,	3008.26,	9737.99,	
1511060297,	160,	63,	-241,	943,	3008.26,	9738.02,	
1511060298,	159,	62,	-236,	943,	3008.25,	9738.04,	
1511060299,	,	63,	-237,	945,	3008.25,	9738.04,	
1511060300,	41,	63,	-231,	948,	3008.25,	9738.06,	
1511060301,	14,	65,	-237,	943,	3008.25,	9738.08,	
1511060302,	,	65,	-235,	946,	3008.25,	9738.09,	
1511060303,	10,	65,	-236,	945,	3008.25,	9738.1,	
1511060304,	159,	65,	-239,	943,	3008.24,	9738.12,	
1511060305,	,	62,	-237,	943,	3008.24,	9738.13,	
1511060306,	158,	64,	-238,	943,	3008.24,	9738.15,	
1511060307,	160,	63,	-238,	945,	3008.24,	9738.16,	
1511060308,	,	64,	-236,	944,	3008.24,	9738.17,	
1511060309,	161,	62,	-235,	948,	3008.24,	9738.18,	
1511060310,	160,	64,	-237,	943,	3008.24,	9738.19,	
1511060311,	,	63,	-236,	945,	3008.23,	9738.2,	
1511060312,	158,	62,	-235,	943,	3008.23,	9738.2,	
1511060313,	159,	65,	-239,	946,	3008.23,	9738.2,	
1511060314,	,	64,	-237,	946,	3008.22,	9738.19,	
1511060315,	161,	65,	-232,	942,	3008.21,	9738.18,	
1511060316,	161,	65,	-239,	945,	3008.21,	9738.17,	
1511060317,	,	65,	-237,	944,	3008.2,	9738.17,	
1511060318,	158,	65,	-236,	944,	3008.2,	9738.16,	
1511060319,	158,	65,	-238,	946,	3008.18,	9738.15,	
1511060320,	,	63,	-238,	945,	3008.17,	9738.14,	
1511060321,	37,	65,	-226,	945,	3008.17,	9738.14,	
1511060322,	16,	67,	-225,	943,	3008.16,	9738.13,	
1511060323,	,	65,	-222,	950,	3008.15,	9738.13,	
1511060324,	158,	66,	-222,	949,	3008.13,	9738.12,	
1511060325,	158,	66,	-234,	949,	3008.13,	9738.13,	
1511060326,	,	65,	-226,	947,	3008.12,	9738.13,	
1511060327,	159,	62,	-223,	949,	3008.12,	9738.15,	
1511060328,	161,	64,	-223,	947,	3008.12,	9738.16,	
1511060329,	,	64,	-223,	949,	3008.12,	9738.17,	
1511060330,	160,	65,	-226,	947,	3008.13,	9738.18,	
1511060331,	158,	65,	-228,	947,	3008.14,	9738.19,	
1511060332,	,	65,	-226,	948,	3008.15,	9738.2,	
1511060333,	160,	66,	-224,	947,	3008.16,	9738.21,	
1511060334,	162,	87,	-204,	938,	3008.17,	9738.21,	
1511060335,	,	71,	-202,	951,	3008.18,	9738.22,	
1511060336,	16,	66,	-210,	952,	3008.19,	9738.23,	
1511060337,	159,	65,	-212,	949,	3008.19,	9738.24,	
1511060338,	,	67,	-211,	951,	3008.19,	9738.25,	
1511060339,	159,	70,	-218,	943,	3008.19,	9738.26,	
1511060340,	158,	68,	-211,	952,	3008.19,	9738.27,	
1511060341,	,	68,	-212,	948,	3008.18,	9738.27,	
1511060342,	159,	66,	-211,	953,	3008.18,	9738.27,	
1511060343,	158,	68,	-210,	950,	3008.17,	9738.26,	
1511060344,	,	67,	-205,	955,	3008.16,	9738.26,	
1511060345,	156,	68,	-210,	953,	3008.15,	9738.25,	
1511060346,	157,	68,	-211,	954,	3008.14,	9738.24,	
