TIME+	InfluxDB					Grafana				
	VIRT	RES		%CPU	%MEM	VIRT	RES		%CPU	%MEM
58:08.1	811212	82164	10644	0.4	8.7	925480	27224	15212	0.4	2.9
58:08.2	811212	82164	10644	1.8	8.7	925480	27224	15212	0.2	2.9
58:08.2	811212	50076	10644	0.8	5.3	925480	27224	15212	0.4	2.9
58:08.3	811212	50076	10644	1.8	5.3	925480	27224	15212	1.8	2.9
58:08.3	811212	50076	10644	0.4	5.3	925480	27224	15212	0.4	2.9
58:08.4	811212	50076	10644	2	5.3	925480	27224	15212	0.4	2.9
58:08.4	811212	50076	10644	0.2	5.3	925480	27224	15212	0.2	2.9
58:08.5	811212	50076	10644	1.8	5.3	925480	27224	15212	0.4	2.9
58:08.5	811212	50076	10644	0.4	5.3	925480	27224	15212	0.2	2.9
58:08.9	811212	50076	10644	6.3	5.3	925480	27224	15212	0.4	2.9
58:08.9	811212	50076	10644	0.2	5.3	925480	27224	15212	0.2	2.9
58:09.0	811212	50076	10644	1.8	5.3	925480	27224	15212	0.2	2.9
58:09.0	811212	50076	10644	0.2	5.3	925480	27224	15212	0.4	2.9
58:09.1	811212	50076	10644	2	5.3	925480	27224	15212	0.2	2.9
58:09.1	811212	50076	10644	0.2	5.3	925480	27224	15212	0.4	2.9
58:09.2	811212	50076	10644	2	5.3	925480	27224	15212	0.2	2.9
58:09.2	811212	50076	10644	0.2	5.3	925480	27224	15212	0.2	2.9
58:09.3	811212	50076	10644	1.8	5.3	925480	27224	15212	0.4	2.9
58:09.3	811212	50076	10644	0.4	5.3	925480	27224	15212	0.2	2.9
58:09.4	811212	50076	10644	1.6	5.3	925480	27224	15212	0.4	2.9
58:09.4	811212	50076	10644	0.4	5.3	925480	27224	15212	0.2	2.9
58:09.5	811212	50076	10644	1.8	5.3	925480	27224	15212	0.4	2.9
58:09.5	811212	50076	10644	0.2	5.3	925480	27224	15212	0.2	2.9
58:09.9	811212	50340	10644	7.5	5.3	925480	27224	15212	0.4	2.9
58:09.9	811212	50340	10644	0.4	5.3	925480	27224	15212	0.2	2.9
58:10.0	811212	50340	10644	1.8	5.3	925480	27224	15212	0.4	2.9
58:10.0	811212	50340	10644	0.4	5.3	925480	27224	15212	0.2	2.9
58:10.1	811212	50340	10644	1.8	5.3	925480	27224	15212	2	2.9
58:10.1	811212	50340	10644	0.2	5.3	925480	27224	15212	0	2.9
58:10.2	811212	50340	10644	2	5.3	925480	27224	15212	0.4	2.9
58:10.2	811212	50340	10644	0.2	5.3	925480	27224	15212	0.2	2.9
58:10.3	811212	50340	10644	2	5.3	925480	27224	15212	0.4	2.9
58:10.3	811212	48172	10644	0.4	5.1	925480	27224	15212	0.2	2.9
58:10.4	811212	48172	10644	1.8	5.1	925480	27224	15212	0.4	2.9
58:10.4	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:10.6	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:10.9	811212	48172	10644	7.3	5.1	925480	27224	15212	0.2	2.9
58:11.0	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:11.1	811212	48172	10644	1.6	5.1	925480	27224	15212	0.2	2.9
58:11.2	811212	48172	10644	2	5.1	925480	27224	15212	0.2	2.9
58:11.2	811212	48172	10644	0.2	5.1	925480	27224	15212	0.4	2.9
58:11.3	811212	48172	10644	2	5.1	925480	27224	15212	0.2	2.9
58:11.3	811212	48172	10644	0.2	5.1	925480	27224	15212	0.4	2.9
58:11.4	811212	48172	10644	2	5.1	925480	27224	15212	0.2	2.9
58:11.4	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:11.5	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:11.5	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:11.6	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:11.6	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:12.0	811212	48172	10644	6.5	5.1	925480	27224	15212	0.4	2.9
58:12.0	811212	48172	10644	0.4	5.1	925480	27224	15212	0.2	2.9
58:12.0	811212	48172	10644	1	5.1	925480	27224	15212	1.6	2.9
58:12.1	811212	48172	10644	1	5.1	925480	27224	15212	0.4	2.9
58:12.2	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:12.2	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:12.3	811212	48172	10644	2	5.1	925480	27224	15212	0.4	2.9
58:12.3	811212	48172	10644	0.2	5.1	925480	27224	15212	0.2	2.9
58:12.4	811212	48172	10644	2	5.1	925480	27104	15212	0.4	2.9
58:12.4	811212	48172	10644	0.2	5.1	925480	27104	15212	0.2	2.9
58:12.5	811212	48172	10644	2	5.1	925480	27104	15212	0.4	2.9
58:12.5	811212	48172	10644	0.2	5.1	925480	27104	15212	0.2	2.9
58:12.6	811212	47628	10644	2	5	925480	27104	15212	0.4	2.9
58:12.9	811212	47628	10644	6	5	925480	27104	15212	0.2	2.9
58:13.0	811212	47628	10644	2	5	925480	27104	15212	0.2	2.9
58:13.1	811212	47628	10644	0.2	5	925480	27104	15212	0.4	2.9
58:13.1	811212	47628	10644	2	5	925480	27104	15212	0.2	2.9
58:13.2	811212	47628	10644	0.2	5	925480	27104	15212	0.4	2.9
58:13.3	811212	47628	10644	2	5	925480	27104	15212	0.2	2.9
58:13.3	811212	47628	10644	0.2	5	925480	27104	15212	0.4	2.9
58:13.4	811212	47628	10644	2	5	925480	27104	15212	0.2	2.9
58:13.4	811212	47628	10644	0.2	5	925480	27104	15212	0.2	2.9
58:13.5	811212	47628	10644	2	5	925480	27104	15212	0.4	2.9
58:13.5	811212	47628	10644	0.2	5	925480	27104	15212	0.2	2.9
58:13.6	811212	48156	10644	1.8	5.1	925480	27104	15212	0.2	2.9
58:13.6	811212	48156	10644	0.2	5.1	925480	27104	15212	0.2	2.9
58:14.0	811212	48420	10644	8.7	5.1	925480	27104	15212	1.8	2.9
58:14.0	811212	48420	10644	0.2	5.1	925480	27104	15212	0.4	2.9
58:14.1	811212	48420	10644	2	5.1	925480	27104	15212	0.2	2.9
58:14.1	811212	48420	10644	0.2	5.1	925480	27104	15212	0.4	2.9
58:14.2	811212	48420	10644	1.8	5.1	925480	27104	15212	0.2	2.9
58:14.3	811212	48420	10644	0.4	5.1	925480	27104	15212	0.4	2.9
58:14.4	811212	48420	10644	2	5.1	925480	27104	15212	2.6	2.9
58:14.4	810328	48116	10340	0.6	5.1	925480	27104	15212	0.2	2.9
58:14.5	810328	48116	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:14.5	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:14.6	810328	48116	10340	2	5.1	925480	27104	15212	0.4	2.9
58:14.6	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:14.7	810328	48116	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:14.7	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:15.1	810328	48116	10340	7.1	5.1	925480	27104	15212	0.4	2.9
58:15.1	810328	48116	10340	0.4	5.1	925480	27104	15212	0.2	2.9
58:15.2	810328	48116	10340	1.8	5.1	925480	27104	15212	0.2	2.9
58:15.2	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:15.3	810328	48116	10340	2	5.1	925480	27104	15212	0.4	2.9
58:15.3	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:15.4	810328	48116	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:15.4	810328	48116	10340	0.4	5.1	925480	27104	15212	0.2	2.9
58:15.5	810328	48116	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:15.5	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:15.6	810328	48116	10340	1.8	5.1	925480	27104	15212	2.2	2.9
58:15.6	810328	48116	10340	0.4	5.1	925480	27104	15212	0.4	2.9
58:15.7	810328	48116	10340	1.8	5.1	925480	27104	15212	0.2	2.9
58:15.7	810328	48116	10340	0.4	5.1	925480	27104	15212	0.2	2.9
58:15.8	810328	48116	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:15.8	810328	48116	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:16.2	810328	48644	10340	7.9	5.1	925480	27104	15212	0.4	2.9
58:16.3	810328	48644	10340	2	5.1	925480	27104	15212	0.2	2.9
58:16.3	810328	48644	10340	0.2	5.1	925480	27104	15212	0.4	2.9
58:16.4	810328	48644	10340	2	5.1	925480	27104	15212	0.2	2.9
58:16.4	810328	48644	10340	0.2	5.1	925480	27104	15212	0.4	2.9
58:16.5	810328	48644	10340	1.6	5.1	925480	27104	15212	0.2	2.9
58:16.5	810328	48644	10340	0.4	5.1	925480	27104	15212	0.2	2.9
58:16.6	810328	48644	10340	1.8	5.1	925480	27104	15212	0.4	2.9
58:16.6	810328	48644	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:16.7	810328	48644	10340	2	5.1	925480	27104	15212	0.4	2.9
58:16.8	810328	48644	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:16.8	810328	48644	10340	1.8	5.1	925480	27104	15212	0.2	2.9
58:16.9	810328	48644	10340	0.4	5.1	925480	27104	15212	0.4	2.9
58:16.9	810328	48644	10340	1.8	5.1	925480	27104	15212	0.2	2.9
58:17.0	810328	48644	10340	0.2	5.1	925480	27104	15212	0.2	2.9
58:17.3	810328	49676	10596	7.7	5.3	925480	27104	15212	0.4	2.9
58:17.4	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:17.5	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:17.5	810328	49676	10596	0.2	5.3	925480	27104	15212	1.8	2.9
58:17.6	810328	49676	10596	2	5.3	925480	27104	15212	0.2	2.9
58:17.6	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:17.7	810328	49676	10596	1.8	5.3	925480	27104	15212	0.4	2.9
58:17.7	810328	49676	10596	0.4	5.3	925480	27104	15212	0.2	2.9
58:17.8	810328	49676	10596	1.8	5.3	925480	27104	15212	0.4	2.9
58:17.8	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:17.9	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:17.9	810328	49676	10596	0.2	5.3	925480	27104	15212	0.4	2.9
58:18.0	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:18.0	810328	49676	10596	0.4	5.3	925480	27104	15212	0.2	2.9
58:18.3	810328	49676	10596	6.4	5.3	925480	27104	15212	0.2	2.9
58:18.4	810328	49676	10596	1	5.3	925480	27104	15212	0.2	2.9
58:18.5	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:18.5	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:18.6	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:18.6	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:18.7	810328	49676	10596	1	5.3	925480	27104	15212	0.4	2.9
58:18.7	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:18.8	810328	49676	10596	2	5.3	925480	27104	15212	0.4	2.9
58:18.8	810328	49676	10596	0.2	5.3	925480	27104	15212	0.2	2.9
58:18.9	810328	49676	10596	1.8	5.3	925480	27104	15212	0.2	2.9
58:18.9	810328	49676	10596	0.4	5.3	925480	27104	15212	0.4	2.9
58:19.0	810328	49676	10596	1.8	5.3	925480	27104	15212	0.2	2.9
58:19.0	810328	49676	10596	0.4	5.3	925480	27104	15212	1.8	2.9
58:19.1	810328	49676	10596	1.8	5.3	925480	27104	15212	0.4	2.9
58:19.1	810328	49676	10596	1	5.3	925480	27104	15212	0.2	2.9
58:19.5	810328	49676	10596	6.9	5.3	925480	27104	15212	0.4	2.9
58:19.5	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:19.6	810328	49076	10596	2	5.2	925480	27104	15212	0.4	2.9
58:19.6	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:19.7	810328	49076	10596	2	5.2	925480	27104	15212	0.4	2.9
58:19.7	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:19.8	810328	49076	10596	1.8	5.2	925480	27104	15212	0.2	2.9
58:19.8	810328	49076	10596	0.4	5.2	925480	27104	15212	0.4	2.9
58:19.9	810328	49076	10596	1.8	5.2	925480	27104	15212	0.2	2.9
58:19.9	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:20.0	810328	49076	10596	2	5.2	925480	27104	15212	0.4	2.9
58:20.0	810328	49076	10596	0.2	5.2	925480	27104	15212	0.4	2.9
58:20.1	810328	49076	10596	2	5.2	925480	27104	15212	0.2	2.9
58:20.1	810328	49076	10596	0.2	5.2	925480	27104	15212	0.4	2.9
58:20.6	810328	49076	10596	8.1	5.2	925480	27104	15212	0.2	2.9
58:20.6	810328	49076	10596	0.4	5.2	925480	27104	15212	0.2	2.9
58:20.7	810328	49076	10596	1.8	5.2	925480	27104	15212	0.4	2.9
58:20.7	810328	49076	10596	0.4	5.2	925480	27104	15212	0.2	2.9
58:20.8	810328	49076	10596	1.8	5.2	925480	27104	15212	0.4	2.9
58:20.8	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:20.9	810328	49076	10596	2	5.2	925480	27104	15212	0.2	2.9
58:20.9	810328	49076	10596	0.2	5.2	925480	27104	15212	1.8	2.9
58:21.0	810328	49076	10596	1.8	5.2	925480	27104	15212	0.4	2.9
58:21.0	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:21.1	810328	49076	10596	2	5.2	925480	27104	15212	0.4	2.9
58:21.1	810328	49076	10596	0.2	5.2	925480	27104	15212	0.2	2.9
58:21.2	810328	49076	10596	1.2	5.2	925480	27040	15212	0.4	2.9
58:21.2	810328	49076	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:21.5	810328	49076	10596	7.3	5.2	925480	27040	15212	0.2	2.9
58:21.6	810328	49076	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:21.6	810328	49076	10596	1.8	5.2	925480	27040	15212	0.2	2.9
58:21.7	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:21.8	810328	48836	10596	2	5.2	925480	27040	15212	0.4	2.9
58:21.8	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:21.9	810328	48836	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:21.9	810328	48836	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:22.0	810328	48836	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:22.0	810328	48836	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:22.1	810328	48836	10596	1.8	5.2	925480	27040	15212	0.2	2.9
58:22.1	810328	48836	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:22.2	810328	48836	10596	2	5.2	925480	27040	15212	0.2	2.9
58:22.2	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:22.5	810328	48836	10596	6.9	5.2	925480	27040	15212	0.4	2.9
58:22.6	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:22.6	810328	48836	10596	1.8	5.2	925480	27040	15212	1	2.9
58:22.7	810328	48836	10596	0.4	5.2	925480	27040	15212	1.6	2.9
58:22.8	810328	48836	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:22.8	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:22.9	810328	48836	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:22.9	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:23.0	810328	48836	10596	2	5.2	925480	27040	15212	2.6	2.9
58:23.0	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:23.1	810328	48836	10596	1.8	5.2	925480	27040	15212	0.2	2.9
58:23.1	810328	48836	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:23.2	810328	48836	10596	2	5.2	925480	27040	15212	0.2	2.9
58:23.2	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:23.5	810328	48836	10596	6.7	5.2	925480	27040	15212	0.4	2.9
58:23.5	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:23.6	810328	48836	10596	2	5.2	925480	27040	15212	0.4	2.9
58:23.6	810328	48836	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:23.7	810328	47736	10596	1.8	5	925480	27040	15212	0.4	2.9
58:23.8	810328	47736	10596	0.4	5	925480	27040	15212	0.2	2.9
58:23.8	810328	47736	10596	1	5	925480	27040	15212	0.2	2.9
58:23.8	810328	47736	10596	0.2	5	925480	27040	15212	0.2	2.9
58:23.9	810328	47736	10596	2	5	925480	27040	15212	0.4	2.9
58:23.9	810328	47736	10596	0.2	5	925480	27040	15212	0.2	2.9
58:24.0	810328	47736	10596	1.8	5	925480	27040	15212	0.2	2.9
58:24.0	810328	47736	10596	0.2	5	925480	27040	15212	0.4	2.9
58:24.1	810328	47736	10596	1.8	5	925480	27040	15212	0.2	2.9
58:24.1	810328	47736	10596	0.4	5	925480	27040	15212	1.8	2.9
58:24.5	810328	47736	10596	6.7	5	925480	27040	15212	0.4	2.9
58:24.5	810328	47736	10596	0.4	5	925480	27040	15212	0.2	2.9
58:24.6	810328	47736	10596	1.8	5	925480	27040	15212	0.4	2.9
58:24.6	810328	47736	10596	0.2	5	925480	27040	15212	0.2	2.9
58:24.7	810328	47736	10596	1.6	5	925480	27040	15212	0.4	2.9
58:24.7	810328	47736	10596	0.4	5	925480	27040	15212	0.2	2.9
58:24.8	810328	47736	10596	2	5	925480	27040	15212	0.4	2.9
58:24.8	810328	47736	10596	0.2	5	925480	27040	15212	0.2	2.9
58:24.9	810328	47736	10596	1.8	5	925480	27040	15212	0.2	2.9
58:24.9	810328	47736	10596	0.4	5	925480	27040	15212	0.4	2.9
58:25.0	810328	47736	10596	1.8	5	925480	27040	15212	0.2	2.9
58:25.0	810328	47736	10596	0.2	5	925480	27040	15212	0.2	2.9
58:25.1	810328	47736	10596	1.6	5	925480	27040	15212	0.4	2.9
58:25.2	810328	47736	10596	1	5	925480	27040	15212	0.2	2.9
58:25.2	810328	48000	10596	1.2	5.1	925480	27040	15212	0.2	2.9
58:25.5	810328	48792	10596	5.6	5.2	925480	27040	15212	0.4	2.9
58:25.7	810328	49056	10596	4.8	5.2	925480	27040	15212	0.2	2.9
58:25.8	810328	49056	10596	2	5.2	925480	27040	15212	0.4	2.9
58:25.8	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:25.9	810328	49056	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:25.9	810328	49056	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:26.0	810328	49056	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:26.0	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:26.1	810328	49056	10596	2	5.2	925480	27040	15212	1.8	2.9
58:26.2	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:26.2	810328	49056	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:26.3	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:26.4	810328	49056	10596	2	5.2	925480	27040	15212	0.4	2.9
58:26.4	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:26.5	810328	49056	10596	2	5.2	925480	27040	15212	0.4	2.9
58:26.5	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:26.9	810328	49056	10596	7.7	5.2	925480	27040	15212	0.2	2.9
58:26.9	810328	49056	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:27.0	810328	49056	10596	2	5.2	925480	27040	15212	0.2	2.9
58:27.0	810328	49056	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:27.1	810328	49056	10596	2	5.2	925480	27040	15212	0.2	2.9
58:27.1	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:27.2	810328	49056	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:27.2	810328	49056	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:27.3	810328	49056	10596	1.2	5.2	925480	27040	15212	0.6	2.9
58:27.3	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:27.4	810328	49056	10596	2	5.2	925480	27040	15212	0.4	2.9
58:27.4	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:27.5	810328	49056	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:27.5	810328	49056	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:27.6	810328	49056	10596	1.6	5.2	925480	27040	15212	0.4	2.9
58:27.6	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.0	810328	49056	10596	8.3	5.2	925480	27040	15212	1.8	2.9
58:28.0	810328	49056	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.1	810328	49056	10596	2	5.2	925480	27040	15212	0.4	2.9
58:28.1	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.2	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:28.2	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.3	810328	48928	10596	2	5.2	925480	27040	15212	0.2	2.9
58:28.3	810328	48928	10596	0.2	5.2	925480	27040	15212	0.4	2.9
58:28.4	810328	48928	10596	1.8	5.2	925480	27040	15212	0.2	2.9
58:28.5	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.5	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:28.6	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.7	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:28.7	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:28.8	810328	48928	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:29.1	810328	48928	10596	6.9	5.2	925480	27040	15212	0.2	2.9
58:29.2	810328	48928	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:29.2	810328	48928	10596	0.2	5.2	925480	27040	15212	0	2.9
58:29.3	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:29.3	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:29.4	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:29.4	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:29.5	810328	48928	10596	2	5.2	925480	27040	15212	0.4	2.9
58:29.5	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:29.6	810328	48928	10596	1.8	5.2	925480	27040	15212	1.8	2.9
58:29.6	810328	48928	10596	0.4	5.2	925480	27040	15212	0.2	2.9
58:29.7	810328	48928	10596	1.8	5.2	925480	27040	15212	0.4	2.9
58:29.7	810328	48928	10596	0.2	5.2	925480	27040	15212	0.2	2.9
58:29.8	810328	48928	10596	1.8	5.2	925480	26944	15212	0.4	2.8
58:29.9	810328	48928	10596	0.4	5.2	925480	26944	15212	0.6	2.8
58:29.9	810328	48928	10596	1.8	5.2	925480	26944	15212	0.4	2.8
58:30.0	810328	49504	10936	0.2	5.2	925480	26944	15212	0.2	2.8
58:30.4	810328	50296	10936	8.3	5.3	925480	26944	15212	0.4	2.8
58:30.4	810328	50296	10936	0.4	5.3	925480	26944	15212	0.2	2.8
58:30.4	810328	50296	10936	1	5.3	925480	26944	15212	0.2	2.8
58:30.5	810328	50296	10936	0.4	5.3	925480	26944	15212	0.4	2.8
58:30.6	810328	50296	10936	1.8	5.3	925480	26944	15212	0.2	2.8
58:30.6	810328	50296	10936	0.2	5.3	925480	26944	15212	0.4	2.8
58:30.7	810328	50296	10936	2	5.3	925480	26944	15212	0.2	2.8
58:30.7	810328	50296	10936	0.2	5.3	925480	26944	15212	0.2	2.8
58:30.8	810328	50296	10936	1.8	5.3	925480	26944	15212	0.4	2.8
58:30.8	810328	50296	10936	0.4	5.3	925480	26944	15212	0.2	2.8
58:30.9	810328	50296	10936	1.8	5.3	925480	26944	15212	0.4	2.8
58:30.9	810328	50296	10936	0.4	5.3	925480	26944	15212	0.2	2.8
58:31.0	810328	50296	10936	1.8	5.3	925480	26944	15212	0.4	2.8
58:31.0	810328	50296	10936	0.2	5.3	925480	26944	15212	0.2	2.8
58:31.1	810328	50296	10936	2	5.3	925480	26944	15212	0.2	2.8
58:31.5	810328	50560	10936	7.1	5.3	925480	26944	15212	0.4	2.8
58:31.5	810328	50560	10936	1.8	5.3	925480	26944	15212	1.6	2.8
58:31.6	810328	50560	10936	0.4	5.3	925480	26944	15212	0.4	2.8
58:31.7	810328	50560	10936	1.8	5.3	925480	26944	15212	0.2	2.8
58:31.7	810328	50560	10936	0.2	5.3	925480	26944	15212	0.4	2.8
58:31.8	810328	50560	10936	2	5.3	925480	26944	15212	2.6	2.8
58:31.8	810328	50560	10936	0.2	5.3	925480	26944	15212	0.2	2.8
58:31.9	810328	50560	10936	2	5.3	925480	26944	15212	0.4	2.8
58:31.9	810328	50560	10936	0.2	5.3	925480	26944	15212	0.2	2.8
58:32.0	810328	50560	10936	1.8	5.3	925480	26944	15212	0.4	2.8
58:32.0	810328	50560	10936	0.4	5.3	925480	26944	15212	0.2	2.8
58:32.1	810328	50560	10936	1.8	5.3	925480	26944	15212	0.2	2.8
58:32.1	810328	50560	10936	0.2	5.3	925480	26944	15212	0.2	2.8
58:32.2	810328	52408	10936	2	5.5	925480	26944	15212	0.4	2.8
58:32.2	810328	52408	10936	0.2	5.5	925480	26944	15212	0.2	2.8
58:32.7	810328	52408	10936	8.9	5.5	925480	26944	15212	0.4	2.8
58:32.7	810328	52408	10936	0.2	5.5	925480	26944	15212	0.2	2.8
58:32.8	810328	52408	10936	1.8	5.5	925480	26944	15212	0.2	2.8
58:32.8	810328	52408	10936	0.4	5.5	925480	26944	15212	0.4	2.8
58:32.9	810328	52408	10936	1.8	5.5	925480	26944	15212	0.2	2.8
58:32.9	810328	52408	10936	0.4	5.5	925480	26944	15212	0.2	2.8
58:33.0	810328	52408	10936	1.8	5.5	925480	26944	15212	0.4	2.8
58:33.0	810328	52408	10936	0.4	5.5	925480	26944	15212	0.2	2.8
58:33.1	810328	52408	10936	1.8	5.5	925480	26944	15212	0.4	2.8
58:33.1	810328	52408	10936	0.2	5.5	925480	26944	15212	0.2	2.8
58:33.2	810328	52408	10936	2	5.5	925480	27208	15212	1.8	2.9
58:33.2	810328	52408	10936	0.2	5.5	925480	27208	15212	0.2	2.9
58:33.3	810328	52408	10936	1.8	5.5	925480	27208	15212	0.4	2.9
58:33.3	810328	52408	10936	0.4	5.5	925480	27208	15212	0.2	2.9
58:33.4	810328	52408	10936	1.8	5.5	925480	27208	15212	0.4	2.9
58:33.4	810328	52408	10936	0.4	5.5	925480	27208	15212	0.2	2.9
58:33.9	810328	52408	10936	8.7	5.5	925480	27208	15212	0.4	2.9
58:33.9	810328	52408	10936	0.2	5.5	925480	27208	15212	0.2	2.9
58:34.0	810328	52408	10936	1.8	5.5	925480	27208	15212	0.4	2.9
58:34.0	810328	52408	10936	0.4	5.5	925480	27208	15212	0.2	2.9
58:34.1	810328	52408	10936	1.6	5.5	925480	27208	15212	0.4	2.9
58:34.1	810328	52408	10936	0.2	5.5	925480	27208	15212	0.2	2.9
58:34.2	810328	52408	10936	1.8	5.5	925480	27208	15212	0.4	2.9
58:34.2	810328	52408	10936	1	5.5	925480	27208	15212	0.2	2.9
58:34.3	810328	52408	10936	1.8	5.5	925480	27208	15212	0.2	2.9
