1413747310 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413747310 mins   0      0     0     0        0     0     0    0      0        0  
1413747310 maxs  32768   32768  32768  32768 32768 32768 32768 32768  32768  32768
1413747310 attr  N        N      N       N     N     N     N     N    N       N 
1413751328 4020766 30375 100 13990 23485 1 30195 2 13775 24123 4
1413751329 4021773 30375 100 13990 23485 1 30195 2 13770 24123 4
1413751330 4022782 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751331 4023787 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751332 4024792 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751333 4025796 30375 100 13990 23474 1 30195 1 13770 24123 4
1413751334 4026798 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751335 4027799 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751336 4028802 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751337 4029807 30375 100 13990 23485 1 30195 1 13770 24112 4
1413751338 4030809 30375 98 13990 23485 1 30195 1 13770 24123 4
1413751339 4031812 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751340 4032820 30375 100 13990 23485 1 30195 1 13770 24112 4
1413751341 4033824 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751342 4034832 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751343 4035834 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751344 4036839 30375 100 13990 23474 1 30195 1 13770 24123 4
1413751345 4037847 30375 100 13990 23485 1 30195 2 13770 24123 4
1413751346 4038852 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751347 4039858 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751348 4040866 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751349 4041867 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751350 4042870 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751351 4043875 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751352 4044890 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751353 4045892 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751354 4046898 30375 100 13990 23485 1 30195 1 13770 24123 4
1413751355 4047902 30375 100 13995 23485 1 30240 1 13770 24123 4
1413751356 4048906 30375 100 13990 23474 1 30195 1 13770 24123 4
1413751357 4049914 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751358 4050918 30375 100 13990 23485 1 30195 2 13770 24123 4
1413751359 4051923 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751360 4052928 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751361 4053935 30375 100 13995 23474 1 30195 1 13770 24123 4
1413751362 4054938 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751363 4055942 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751364 4056945 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751365 4057950 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751366 4058952 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751367 4059954 30375 100 13995 23485 1 30240 1 13770 24123 4
1413751368 4060959 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751369 4061960 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751370 4062965 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751371 4063972 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751372 4064978 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751373 4065983 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751374 4066990 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751375 4067999 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751377 4069002 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751378 4070004 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751379 4071011 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751380 4072015 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751381 4073022 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751382 4074026 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751383 4075028 30375 100 13995 23485 1 30195 2 13770 24123 4
1413751384 4076032 30375 100 13995 23474 1 30195 2 13770 24123 4
1413751385 4077034 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751386 4078040 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751387 4079045 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751388 4080050 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751389 4081055 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751390 4082068 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751391 4083073 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751392 4084080 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751393 4085084 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751394 4086089 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751395 4087094 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751396 4088098 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751397 4089103 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751398 4090107 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751399 4091114 30375 100 14000 23485 1 30195 2 13770 24123 4
1413751400 4092121 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751401 4093128 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751402 4094134 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751403 4095140 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751404 4096148 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751405 4097152 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751406 4098159 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751407 4099164 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751408 4100171 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751409 4101178 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751410 4102184 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751411 4103189 30375 100 13995 23485 1 30195 1 13770 24123 4
1413751412 4104195 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751413 4105196 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751414 4106199 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751415 4107206 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751416 4108213 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751417 4109215 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751418 4110218 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751419 4111221 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751420 4112227 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751421 4113234 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751422 4114240 30375 100 14000 23485 1 30195 2 13770 24123 4
1413751423 4115246 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751424 4116252 30375 98 14000 23474 1 30195 1 13770 24123 4
1413751425 4117258 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751426 4118266 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751427 4119267 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751428 4120276 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751429 4121281 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751430 4122284 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751431 4123290 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751432 4124292 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751433 4125294 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751434 4126299 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751435 4127305 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751436 4128310 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751437 4129315 30375 98 14000 23485 1 30195 1 13770 24123 4
1413751438 4130319 30375 100 14000 23485 1 30195 2 13770 24123 4
1413751439 4131324 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751440 4132327 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751441 4133330 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751442 4134332 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751443 4135337 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751444 4136340 30375 100 14000 23485 1 30195 2 13770 24123 4
1413751445 4137347 30375 100 14000 23474 1 30195 1 13770 24123 4
1413751446 4138348 30375 100 14000 23485 1 30195 2 13770 24123 4
1413751447 4139351 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751448 4140352 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751449 4141362 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751450 4142364 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751451 4143366 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751452 4144372 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751453 4145377 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751454 4146384 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751455 4147391 30375 100 14000 23485 1 30195 1 13770 24123 4
1413751456 4148397 30420 100 14000 23485 1 30195 1 13770 24123 4
1413751457 4149402 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751458 4150407 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751459 4151411 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751460 4152414 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751461 4153421 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751462 4154422 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751463 4155424 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751464 4156433 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751465 4157435 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751466 4158437 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751467 4159440 30420 100 14005 23485 1 30195 1 13770 24123 4
1413751468 4160445 30375 98 14005 23474 1 30195 1 13770 24123 4
1413751469 4161449 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751470 4162450 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751471 4163454 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751472 4164462 30375 100 14005 23474 1 30195 1 13770 24123 4
1413751473 4165465 30375 100 14005 23474 1 30195 1 13770 24123 4
1413751474 4166467 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751475 4167473 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751476 4168476 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751477 4169478 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751478 4170480 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751479 4171483 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751480 4172487 30375 100 14005 23474 1 30195 1 13770 24123 4
1413751481 4173488 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751482 4174490 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751483 4175491 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751484 4176492 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751485 4177497 30420 100 14005 23485 1 30195 1 13770 24123 4
1413751486 4178501 30375 98 14005 23485 1 30195 1 13770 24123 4
1413751487 4179505 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751488 4180510 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751489 4181514 30375 100 14005 23474 1 30195 1 13770 24123 4
1413751490 4182518 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751491 4183522 30420 100 14005 23474 1 30195 1 13770 24123 4
1413751492 4184526 30375 100 14005 23474 1 30195 2 13770 24123 4
1413751493 4185529 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751494 4186530 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751495 4187531 30375 100 14005 23474 1 30240 1 13765 24123 4
1413751496 4188533 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751497 4189534 30375 98 14010 23485 1 30195 1 13770 24123 4
1413751498 4190539 30420 100 14005 23485 1 30195 2 13770 24123 4
1413751499 4191543 30375 98 14005 23485 1 30195 1 13770 24123 4
1413751500 4192547 30375 100 14005 23485 1 30195 1 13770 24123 4
1413751501 4193549 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751502 4194555 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751503 4195563 30420 100 14005 23474 1 30195 1 13765 24123 4
1413751504 4196570 30375 100 14005 23485 1 30195 2 13765 24123 4
1413751505 4197575 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751506 4198579 30375 100 14005 23485 1 30195 2 13770 24123 4
1413751507 4199584 30420 100 14010 23485 1 30195 1 13770 24123 4
1413751508 4200585 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751509 4201587 30420 100 14010 23485 1 30195 2 13770 24123 4
1413751510 4202592 30375 98 14010 23474 1 30195 1 13770 24123 4
1413751511 4203597 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751512 4204602 30375 100 14010 23474 1 30195 1 13765 24123 4
1413751513 4205607 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751514 4206610 30420 100 14010 23474 1 30195 1 13765 24123 4
1413751515 4207612 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751516 4208617 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751517 4209626 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751518 4210629 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751519 4211630 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751520 4212631 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751521 4213634 30375 100 14010 23485 1 30195 1 13770 24123 4
1413751522 4214637 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751523 4215639 30375 100 14010 23485 1 30195 2 13770 24123 4
1413751524 4216641 30420 100 14010 23485 1 30195 1 13770 24123 4
1413751525 4217645 30375 100 14010 23485 1 30195 2 13765 24123 4
1413751526 4218646 30375 100 14010 23485 1 30195 2 13765 24123 4
1413751527 4219648 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751528 4220653 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751529 4221656 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751530 4222661 30375 100 14010 23474 1 30195 1 13765 24123 4
1413751531 4223662 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751532 4224667 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751533 4225669 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751534 4226672 30375 100 14010 23474 1 30195 1 13765 24123 4
1413751535 4227675 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751536 4228679 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751537 4229682 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751538 4230684 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751539 4231689 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751540 4232691 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751541 4233697 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751542 4234703 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751543 4235704 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751544 4236709 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751545 4237714 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751546 4238719 30420 100 14010 23474 1 30195 1 13765 24123 4
1413751547 4239724 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751548 4240726 30420 100 14010 23474 1 30195 2 13765 24123 4
1413751549 4241731 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751550 4242734 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751551 4243736 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751552 4244738 30420 100 14010 23474 1 30195 1 13765 24123 4
1413751553 4245741 30375 100 14010 23485 1 30195 1 13765 24123 4
1413751554 4246746 30420 100 14010 23485 1 30195 2 13765 24123 4
1413751555 4247751 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751556 4248754 30420 100 14010 23485 1 30195 1 13765 24123 4
1413751557 4249758 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751558 4250762 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751559 4251767 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751560 4252772 30375 100 14015 23485 1 30195 2 13765 24123 4
1413751561 4253777 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751562 4254782 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751563 4255783 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751564 4256784 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751565 4257785 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751566 4258791 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751567 4259792 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751568 4260797 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751569 4261800 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751570 4262803 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751571 4263807 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751572 4264812 30420 98 14015 23485 1 30195 1 13765 24123 4
1413751573 4265813 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751574 4266816 30375 98 14015 23485 1 30195 1 13765 24123 4
1413751575 4267817 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751576 4268820 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751577 4269821 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751578 4270826 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751579 4271827 30420 98 14015 23474 1 30195 1 13765 24123 4
1413751580 4272828 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751581 4273832 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751582 4274836 30420 98 14015 23474 1 30195 1 13765 24123 4
1413751583 4275837 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751584 4276838 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751585 4277843 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751586 4278851 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751587 4279854 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751588 4280858 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751589 4281863 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751590 4282867 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751591 4283868 30420 98 14015 23485 1 30195 1 13765 24123 4
1413751592 4284869 30375 100 14015 23485 1 30195 1 13765 24123 4
1413751593 4285875 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751594 4286881 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751595 4287883 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751596 4288889 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751597 4289893 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751598 4290897 30420 100 14015 23485 1 30240 1 13765 24123 4
1413751599 4291901 30420 100 14015 23485 1 30195 2 13765 24123 4
1413751600 4292906 30420 98 14015 23485 1 30195 1 13765 24123 4
1413751601 4293907 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751602 4294911 30420 100 14015 23474 1 30195 2 13765 24123 4
1413751603 4295913 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751604 4296917 30420 100 14015 23485 1 30195 1 13765 24123 4
1413751605 4297920 30420 100 14015 23474 1 30195 1 13765 24123 4
1413751606 4298922 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751607 4299924 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751608 4300925 30420 98 14015 23474 1 30195 1 13765 24123 4
1413751609 4301926 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751610 4302930 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751611 4303933 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751612 4304941 30420 100 14020 23485 1 30195 2 13765 24123 4
1413751613 4305946 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751614 4306950 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751615 4307952 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751616 4308957 30420 100 14020 23485 1 30195 2 13765 24123 4
1413751617 4309960 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751618 4310964 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751619 4311967 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751620 4312972 30420 98 14020 23485 1 30195 1 13765 24123 4
1413751621 4313977 30420 98 14020 23485 1 30195 1 13765 24123 4
1413751622 4314982 30420 100 14020 23474 1 30195 1 13765 24123 4
1413751623 4315986 30420 100 14020 23485 1 30195 2 13765 24123 4
1413751624 4316987 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751625 4317992 30420 100 14020 23485 1 30195 1 13765 24123 4
1413751626 4318995 30420 100 14020 23485 1 30195 2 13765 24123 4
