1413741615 utime cmd  I(cA)    SOC   stat  on mea bal  tr  yr  mo  dy  hr  mn sc   ti
1413744482 2868795 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744483 2869800 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744484 2870803 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744485 2871808 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744486 2872812 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744487 2873817 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744488 2874819 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744489 2875823 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744490 2876824 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744491 2877826 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744492 2878829 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744493 2879835 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744494 2880840 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744495 2881845 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744496 2882848 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744497 2883850 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744498 2884855 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744499 2885858 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744500 2886859 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744501 2887862 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744502 2888863 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744503 2889868 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744504 2890872 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744505 2891874 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744506 2892877 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744507 2893882 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744508 2894887 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744509 2895889 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744510 2896893 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744511 2897895 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744512 2898908 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744513 2899914 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744514 2900915 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744515 2901916 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744516 2902919 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744517 2903925 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744518 2904931 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744519 2905934 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744520 2906936 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744521 2907939 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744522 2908943 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744523 2909947 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744524 2910949 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744525 2911953 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744526 2912955 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744527 2913957 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744528 2914962 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744529 2915965 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744530 2916968 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744531 2917971 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744532 2918973 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744533 2919976 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744534 2920981 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744535 2921982 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744536 2922983 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744537 2923995 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744538 2924998 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744540 2926006 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744541 2927009 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744542 2928012 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744543 2929017 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744544 2930022 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744545 2931027 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744546 2932028 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744547 2933029 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744548 2934037 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744549 2935040 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744550 2936045 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744551 2937047 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744552 2938052 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744553 2939056 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744554 2940060 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744555 2941068 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744556 2942070 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744557 2943072 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744558 2944074 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744559 2945078 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744560 2946082 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744561 2947085 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744562 2948088 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744563 2949089 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744564 2950093 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744565 2951095 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744566 2952097 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744567 2953098 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744568 2954099 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744569 2955102 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744570 2956107 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744571 2957112 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744572 2958114 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744573 2959116 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744574 2960121 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744575 2961122 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744576 2962125 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744577 2963129 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744578 2964130 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744579 2965134 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744580 2966136 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744581 2967141 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744582 2968146 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744583 2969150 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744584 2970158 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744585 2971160 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744586 2972161 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744587 2973166 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744588 2974172 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744589 2975177 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744590 2976180 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744591 2977186 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744592 2978201 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744593 2979204 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744594 2980211 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744595 2981212 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744596 2982220 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744597 2983226 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744598 2984228 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744599 2985229 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744600 2986236 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744601 2987243 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744602 2988248 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744603 2989258 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744604 2990263 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744605 2991267 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744606 2992281 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744607 2993286 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744608 2994293 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744609 2995299 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744610 2996302 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744611 2997306 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744612 2998309 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744613 2999312 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744614 3000316 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744615 3001322 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744616 3002324 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744617 3003325 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744618 3004332 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744619 3005337 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744620 3006345 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744621 3007351 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744622 3008356 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744623 3009361 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744624 3010365 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744625 3011369 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744626 3012374 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744627 3013380 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744628 3014382 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744629 3015386 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744630 3016389 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744631 3017396 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744632 3018403 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744633 3019412 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744634 3020415 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744635 3021416 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744636 3022418 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744637 3023420 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744638 3024424 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744639 3025427 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744640 3026430 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744641 3027438 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744642 3028442 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744643 3029448 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744644 3030455 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744645 3031456 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744646 3032458 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744647 3033466 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744648 3034474 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744649 3035482 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744650 3036485 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744651 3037491 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744652 3038492 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744653 3039495 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744654 3040496 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744655 3041497 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744656 3042500 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744657 3043511 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744658 3044512 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744659 3045519 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744660 3046526 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744661 3047532 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744662 3048537 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744663 3049554 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744664 3050556 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744665 3051557 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744666 3052564 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744667 3053569 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744668 3054574 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744669 3055576 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744670 3056578 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744671 3057579 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744672 3058583 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744673 3059584 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744674 3060590 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744675 3061598 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744676 3062603 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744677 3063606 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744678 3064611 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744679 3065615 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744680 3066616 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744681 3067617 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744682 3068620 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744683 3069624 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744684 3070627 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744685 3071629 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744686 3072633 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744687 3073639 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744688 3074641 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744689 3075642 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744690 3076645 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744691 3077649 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744692 3078653 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744693 3079657 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744694 3080665 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744695 3081667 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744696 3082672 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744697 3083676 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744698 3084680 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744699 3085682 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744700 3086685 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744701 3087689 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744702 3088695 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744703 3089698 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744704 3090699 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744705 3091704 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744706 3092705 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744707 3093710 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744708 3094717 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744709 3095720 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744710 3096723 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744711 3097725 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744712 3098728 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744713 3099731 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744714 3100735 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744715 3101737 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744716 3102740 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744717 3103743 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744718 3104746 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744719 3105748 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744720 3106752 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744721 3107754 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744722 3108759 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744723 3109761 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744724 3110764 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744725 3111766 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744726 3112768 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744727 3113770 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744728 3114773 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744729 3115776 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744730 3116777 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744731 3117784 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744732 3118787 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744733 3119788 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744734 3120792 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744735 3121799 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744736 3122800 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744737 3123801 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744738 3124805 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744739 3125810 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744740 3126818 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744741 3127826 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744742 3128833 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744743 3129838 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744744 3130843 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744745 3131855 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744746 3132861 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744747 3133868 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744748 3134870 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744749 3135875 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744750 3136879 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744751 3137885 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744752 3138891 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744753 3139892 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744754 3140893 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744755 3141896 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744756 3142901 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744757 3143902 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744758 3144905 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744759 3145911 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744760 3146917 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744761 3147925 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744762 3148930 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744763 3149936 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744764 3150940 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744765 3151943 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744766 3152947 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744767 3153948 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744768 3154955 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744769 3155959 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744770 3156964 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744771 3157969 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744772 3158973 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744773 3159975 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744774 3160977 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744775 3161981 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744776 3162985 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744777 3163994 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744779 3165002 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744780 3166004 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744781 3167006 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744782 3168008 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744783 3169011 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744784 3170015 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744785 3171019 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744786 3172020 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744787 3173027 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744788 3174034 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744789 3175046 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744790 3176054 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744791 3177062 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744792 3178066 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744793 3179070 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744794 3180082 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744795 3181089 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744796 3182094 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744797 3183104 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744798 3184111 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744799 3185113 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744800 3186115 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744801 3187123 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744802 3188129 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744803 3189136 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744804 3190142 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744805 3191149 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744806 3192153 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744807 3193160 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744808 3194166 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744809 3195171 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744810 3196176 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744811 3197183 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744812 3198184 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744813 3199191 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744814 3200198 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744815 3201202 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744816 3202208 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744817 3203209 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744818 3204213 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744819 3205227 99 10 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744820 3206232 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744821 3207239 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744822 3208241 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744823 3209243 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744824 3210248 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744825 3211249 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744826 3212254 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744827 3213262 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744828 3214265 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744829 3215268 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744830 3216275 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744831 3217279 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744832 3218285 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744833 3219288 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744834 3220289 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744835 3221298 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744836 3222307 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744837 3223310 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744838 3224313 99 5 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744839 3225322 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
1413744840 3226326 99 8 63 1 0 0 0 0 0 0 0 0 0 0 0
