1413747310 utime UTC_GPS Lat Long Alt Track  GS FIX MagV Date
1413751518 4210629 1413751517 3023.3749N 09743.5340W 234.7M 117.25 0.25K 204517.000A2 NAD 191014
1413751519 4211630 1413751518 3023.3749N 09743.5340W 234.8M 117.25 0.18K 204518.000A2 NAD 191014
1413751520 4212631 1413751519 3023.3749N 09743.5340W 234.8M 117.25 0.03K 204519.000A2 NAD 191014
1413751521 4213634 1413751520 3023.3749N 09743.5340W 234.8M 117.25 0.11K 204520.000A2 NAD 191014
1413751522 4214637 1413751521 3023.3749N 09743.5340W 234.7M 117.25 0.32K 204521.000A2 NAD 191014
1413751523 4215639 1413751522 3023.3750N 09743.5340W 234.7M 117.25 0.26K 204522.000A2 NAD 191014
1413751524 4216641 1413751523 3023.3750N 09743.5341W 234.7M 117.25 0.35K 204523.000A2 NAD 191014
1413751525 4217645 1413751524 3023.3749N 09743.5340W 234.7M 117.25 0.20K 204524.000A2 NAD 191014
1413751526 4218646 1413751525 3023.3749N 09743.5341W 234.7M 117.25 0.25K 204525.000A2 NAD 191014
1413751527 4219648 1413751526 3023.3749N 09743.5340W 234.7M 117.25 0.60K 204526.000A2 NAD 191014
1413751528 4220653 1413751527 3023.3748N 09743.5340W 234.7M 117.25 0.48K 204527.000A2 NAD 191014
1413751529 4221656 1413751528 3023.3747N 09743.5340W 234.7M 117.25 0.60K 204528.000A2 NAD 191014
1413751530 4222661 1413751529 3023.3746N 09743.5340W 234.7M 117.25 0.64K 204529.000A2 NAD 191014
1413751531 4223662 1413751530 3023.3745N 09743.5340W 234.7M 117.25 0.63K 204530.000A2 NAD 191014
1413751532 4224667 1413751531 3023.3744N 09743.5340W 234.7M 117.25 0.58K 204531.000A2 NAD 191014
1413751533 4225669 1413751532 3023.3744N 09743.5340W 234.7M 117.25 0.48K 204532.000A2 NAD 191014
1413751534 4226672 1413751533 3023.3743N 09743.5340W 234.7M 117.25 0.49K 204533.000A2 NAD 191014
1413751535 4227675 1413751534 3023.3742N 09743.5339W 234.7M 117.25 0.51K 204534.000A2 NAD 191014
1413751536 4228679 1413751535 3023.3741N 09743.5339W 234.7M 117.25 0.81K 204535.000A2 NAD 191014
1413751537 4229682 1413751536 3023.3740N 09743.5338W 234.7M 117.25 0.93K 204536.000A2 NAD 191014
1413751538 4230684 1413751537 3023.3740N 09743.5337W 234.7M 125.09 1.12K 204537.000A2 NAD 191014
1413751539 4231689 1413751538 3023.3740N 09743.5337W 234.7M 125.09 0.98K 204538.000A2 NAD 191014
1413751540 4232691 1413751539 3023.3740N 09743.5339W 234.7M 125.09 0.66K 204539.000A2 NAD 191014
1413751541 4233697 1413751540 3023.3741N 09743.5340W 234.7M 125.09 0.36K 204540.000A2 NAD 191014
1413751542 4234703 1413751540 3023.3741N 09743.5340W 234.7M 125.09 0.36K 204540.000A2 NAD 191014
1413751543 4235704 1413751541 3023.3741N 09743.5339W 234.7M 125.09 0.43K 204541.000A2 NAD 191014
1413751544 4236709 1413751543 3023.3740N 09743.5338W 234.7M 125.09 0.34K 204543.000A2 NAD 191014
1413751545 4237714 1413751543 3023.3740N 09743.5338W 234.7M 125.09 0.55K 204543.000A2 NAD 191014
1413751546 4238719 1413751545 3023.3739N 09743.5337W 234.7M 125.09 0.40K 204545.000A2 NAD 191014
1413751547 4239724 1413751546 3023.3738N 09743.5337W 234.7M 125.09 0.62K 204546.000A2 NAD 191014
1413751548 4240726 1413751547 3023.3737N 09743.5337W 234.7M 125.09 0.66K 204547.000A2 NAD 191014
1413751549 4241731 1413751548 3023.3736N 09743.5337W 234.7M 125.09 0.66K 204548.000A2 NAD 191014
1413751550 4242734 1413751549 3023.3735N 09743.5337W 234.7M 125.09 0.34K 204549.000A2 NAD 191014
1413751551 4243736 1413751550 3023.3735N 09743.5337W 234.7M 125.09 0.56K 204550.000A2 NAD 191014
1413751552 4244738 1413751551 3023.3734N 09743.5337W 234.7M 125.09 0.40K 204551.000A2 NAD 191014
1413751553 4245741 1413751552 3023.3733N 09743.5336W 234.7M 125.09 0.37K 204552.000A2 NAD 191014
1413751554 4246746 1413751553 3023.3733N 09743.5336W 234.7M 125.09 0.36K 204553.000A2 NAD 191014
1413751555 4247751 1413751554 3023.3733N 09743.5336W 234.7M 125.09 0.27K 204554.000A2 NAD 191014
1413751556 4248754 1413751555 3023.3733N 09743.5336W 234.7M 125.09 0.31K 204555.000A2 NAD 191014
1413751557 4249758 1413751556 3023.3733N 09743.5336W 234.7M 125.09 0.33K 204556.000A2 NAD 191014
1413751558 4250762 1413751557 3023.3734N 09743.5336W 234.7M 125.09 0.21K 204557.000A2 NAD 191014
1413751559 4251767 1413751558 3023.3734N 09743.5336W 234.7M 125.09 0.16K 204558.000A2 NAD 191014
1413751560 4252772 1413751559 3023.3734N 09743.5336W 234.7M 125.09 0.23K 204559.000A2 NAD 191014
1413751561 4253777 1413751560 3023.3735N 09743.5336W 234.7M 125.09 0.05K 204600.000A2 NAD 191014
1413751562 4254782 1413751561 3023.3735N 09743.5336W 234.7M 125.09 0.23K 204601.000A2 NAD 191014
1413751563 4255783 1413751562 3023.3735N 09743.5336W 234.7M 125.09 0.55K 204602.000A2 NAD 191014
1413751564 4256784 1413751563 3023.3735N 09743.5337W 234.7M 125.09 0.56K 204603.000A2 NAD 191014
1413751565 4257785 1413751564 3023.3735N 09743.5338W 234.7M 125.09 0.42K 204604.000A2 NAD 191014
1413751566 4258791 1413751565 3023.3735N 09743.5339W 234.7M 125.09 0.12K 204605.000A2 NAD 191014
1413751567 4259792 1413751566 3023.3735N 09743.5339W 234.7M 125.09 0.44K 204606.000A2 NAD 191014
1413751568 4260797 1413751567 3023.3735N 09743.5340W 234.7M 125.09 0.33K 204607.000A2 NAD 191014
1413751569 4261800 1413751568 3023.3736N 09743.5341W 234.7M 125.09 0.30K 204608.000A2 NAD 191014
1413751570 4262803 1413751569 3023.3735N 09743.5341W 234.7M 125.09 0.27K 204609.000A2 NAD 191014
1413751571 4263807 1413751570 3023.3735N 09743.5341W 234.7M 125.09 0.37K 204610.000A2 NAD 191014
1413751572 4264812 1413751571 3023.3734N 09743.5341W 234.7M 125.09 0.52K 204611.000A2 NAD 191014
1413751573 4265813 1413751572 3023.3734N 09743.5341W 234.7M 125.09 0.42K 204612.000A2 NAD 191014
1413751574 4266816 1413751573 3023.3733N 09743.5341W 234.7M 125.09 0.34K 204613.000A2 NAD 191014
1413751575 4267817 1413751574 3023.3732N 09743.5341W 234.7M 125.09 0.24K 204614.000A2 NAD 191014
1413751576 4268820 1413751575 3023.3732N 09743.5341W 234.7M 125.09 0.10K 204615.000A2 NAD 191014
1413751577 4269821 1413751576 3023.3732N 09743.5341W 234.7M 125.09 0.12K 204616.000A2 NAD 191014
1413751578 4270826 1413751577 3023.3732N 09743.5341W 234.7M 125.09 0.17K 204617.000A2 NAD 191014
1413751579 4271827 1413751578 3023.3732N 09743.5341W 234.7M 125.09 0.16K 204618.000A2 NAD 191014
1413751580 4272828 1413751579 3023.3733N 09743.5341W 234.7M 125.09 0.26K 204619.000A2 NAD 191014
1413751581 4273832 1413751580 3023.3733N 09743.5341W 234.7M 125.09 0.14K 204620.000A2 NAD 191014
1413751582 4274836 1413751582 3023.3735N 09743.5340W 234.6M 125.09 0.16K 204622.000A2 NAD 191014
1413751583 4275837 1413751583 3023.3736N 09743.5341W 234.7M 125.09 0.19K 204623.000A2 NAD 191014
1413751584 4276838 1413751584 3023.3736N 09743.5342W 234.7M 125.09 0.21K 204624.000A2 NAD 191014
1413751585 4277843 1413751584 3023.3736N 09743.5342W 234.7M 125.09 0.21K 204624.000A2 NAD 191014
1413751586 4278851 1413751585 3023.3737N 09743.5343W 234.7M 125.09 0.29K 204625.000A2 NAD 191014
1413751587 4279854 1413751586 3023.3737N 09743.5343W 234.7M 125.09 0.31K 204626.000A2 NAD 191014
1413751588 4280858 1413751587 3023.3736N 09743.5343W 234.7M 125.09 0.28K 204627.000A2 NAD 191014
1413751589 4281863 1413751588 3023.3736N 09743.5345W 234.7M 125.09 0.24K 204628.000A2 NAD 191014
1413751590 4282867 1413751589 3023.3738N 09743.5347W 234.7M 125.09 0.24K 204629.000A2 NAD 191014
1413751591 4283868 1413751590 3023.3738N 09743.5347W 234.7M 125.09 0.27K 204630.000A2 NAD 191014
1413751592 4284869 1413751591 3023.3739N 09743.5347W 234.7M 125.09 0.19K 204631.000A2 NAD 191014
1413751593 4285875 1413751592 3023.3739N 09743.5347W 234.7M 125.09 0.28K 204632.000A2 NAD 191014
1413751594 4286881 1413751593 3023.3739N 09743.5348W 234.7M 125.09 0.27K 204633.000A2 NAD 191014
1413751595 4287883 1413751594 3023.3739N 09743.5348W 234.7M 125.09 0.42K 204634.000A2 NAD 191014
1413751596 4288889 1413751595 3023.3740N 09743.5349W 234.7M 125.09 0.26K 204635.000A2 NAD 191014
1413751597 4289893 1413751596 3023.3740N 09743.5349W 234.7M 125.09 0.06K 204636.000A2 NAD 191014
1413751598 4290897 1413751597 3023.3739N 09743.5349W 234.7M 125.09 0.20K 204637.000A2 NAD 191014
1413751599 4291901 1413751598 3023.3739N 09743.5349W 234.7M 125.09 0.28K 204638.000A2 NAD 191014
1413751600 4292906 1413751599 3023.3739N 09743.5349W 234.7M 125.09 0.13K 204639.000A2 NAD 191014
1413751601 4293907 1413751600 3023.3739N 09743.5349W 234.7M 125.09 0.28K 204640.000A2 NAD 191014
1413751602 4294911 1413751601 3023.3739N 09743.5349W 234.7M 125.09 0.21K 204641.000A2 NAD 191014
1413751603 4295913 1413751602 3023.3739N 09743.5350W 234.7M 125.09 0.27K 204642.000A2 NAD 191014
1413751604 4296917 1413751603 3023.3739N 09743.5350W 234.7M 125.09 0.25K 204643.000A2 NAD 191014
1413751605 4297920 1413751604 3023.3739N 09743.5350W 234.7M 125.09 0.26K 204644.000A2 NAD 191014
1413751606 4298922 1413751605 3023.3739N 09743.5351W 234.7M 125.09 0.20K 204645.000A2 NAD 191014
1413751607 4299924 1413751606 3023.3739N 09743.5351W 234.7M 125.09 0.33K 204646.000A2 NAD 191014
1413751608 4300925 1413751607 3023.3740N 09743.5352W 234.7M 125.09 0.44K 204647.000A2 NAD 191014
1413751609 4301926 1413751608 3023.3739N 09743.5352W 234.7M 125.09 0.49K 204648.000A2 NAD 191014
1413751610 4302930 1413751609 3023.3739N 09743.5353W 234.7M 125.09 0.50K 204649.000A2 NAD 191014
1413751611 4303933 1413751610 3023.3739N 09743.5354W 234.7M 125.09 0.59K 204650.000A2 NAD 191014
1413751612 4304941 1413751611 3023.3738N 09743.5354W 234.7M 125.09 0.17K 204651.000A2 NAD 191014
1413751613 4305946 1413751612 3023.3738N 09743.5355W 234.7M 125.09 0.10K 204652.000A2 NAD 191014
1413751614 4306950 1413751613 3023.3738N 09743.5355W 234.7M 125.09 0.43K 204653.000A2 NAD 191014
1413751615 4307952 1413751614 3023.3738N 09743.5354W 234.7M 125.09 0.58K 204654.000A2 NAD 191014
1413751616 4308957 1413751615 3023.3737N 09743.5353W 234.7M 125.09 0.68K 204655.000A2 NAD 191014
1413751617 4309960 1413751616 3023.3736N 09743.5353W 234.7M 125.09 0.57K 204656.000A2 NAD 191014
1413751618 4310964 1413751618 3023.3735N 09743.5351W 234.7M 125.09 0.70K 204658.000A2 NAD 191014
1413751619 4311967 1413751619 3023.3734N 09743.5350W 234.7M 125.09 0.44K 204659.000A2 NAD 191014
1413751620 4312972 1413751620 3023.3734N 09743.5350W 234.7M 125.09 0.50K 204700.000A2 NAD 191014
1413751621 4313977 1413751621 3023.3733N 09743.5350W 234.7M 125.09 0.36K 204701.000A2 NAD 191014
1413751622 4314982 1413751622 3023.3733N 09743.5349W 234.7M 125.09 0.35K 204702.000A2 NAD 191014
1413751623 4315986 1413751623 3023.3732N 09743.5349W 234.7M 125.09 0.34K 204703.000A2 NAD 191014
1413751624 4316987 1413751624 3023.3732N 09743.5349W 234.7M 125.09 0.27K 204704.000A2 NAD 191014
1413751625 4317992 1413751625 3023.3731N 09743.5349W 234.7M 125.09 0.19K 204705.000A2 NAD 191014
1413751626 4318995 1413751626 3023.3731N 09743.5349W 234.7M 125.09 0.31K 204706.000A2 NAD 191014
1413751627 4319998 1413751627 3023.3731N 09743.5349W 234.7M 125.09 0.28K 204707.000A2 NAD 191014
1413751629 4321001 1413751627 3023.3731N 09743.5349W 234.7M 125.09 0.28K 204707.000A2 NAD 191014
1413751630 4322003 1413751628 3023.3730N 09743.5349W 234.7M 125.09 0.24K 204708.000A2 NAD 191014
1413751631 4323007 1413751629 3023.3730N 09743.5349W 234.7M 125.09 0.32K 204709.000A2 NAD 191014
1413751632 4324012 1413751630 3023.3729N 09743.5349W 234.7M 125.09 0.33K 204710.000A2 NAD 191014
1413751633 4325013 1413751631 3023.3729N 09743.5350W 234.7M 125.09 0.42K 204711.000A2 NAD 191014
1413751634 4326014 1413751632 3023.3728N 09743.5350W 234.7M 125.09 0.50K 204712.000A2 NAD 191014
1413751635 4327017 1413751633 3023.3728N 09743.5350W 234.7M 125.09 0.69K 204713.000A2 NAD 191014
1413751636 4328020 1413751634 3023.3727N 09743.5350W 234.7M 125.09 0.74K 204714.000A2 NAD 191014
1413751637 4329025 1413751635 3023.3726N 09743.5351W 234.7M 125.09 0.70K 204715.000A2 NAD 191014
1413751638 4330032 1413751636 3023.3725N 09743.5351W 234.7M 125.09 0.39K 204716.000A2 NAD 191014
1413751639 4331036 1413751637 3023.3724N 09743.5351W 234.7M 125.09 0.22K 204717.000A2 NAD 191014
1413751640 4332038 1413751638 3023.3724N 09743.5351W 234.7M 125.09 0.38K 204718.000A2 NAD 191014
1413751641 4333039 1413751639 3023.3723N 09743.5351W 234.7M 125.09 0.51K 204719.000A2 NAD 191014
1413751642 4334054 1413751640 3023.3723N 09743.5352W 234.7M 125.09 0.57K 204720.000A2 NAD 191014
1413751643 4335056 1413751641 3023.3722N 09743.5352W 234.7M 125.09 0.48K 204721.000A2 NAD 191014
1413751644 4336057 1413751642 3023.3721N 09743.5353W 234.7M 125.09 0.51K 204722.000A2 NAD 191014
1413751645 4337061 1413751643 3023.3721N 09743.5353W 234.7M 125.09 0.25K 204723.000A2 NAD 191014
1413751646 4338063 1413751644 3023.3720N 09743.5353W 234.7M 125.09 0.61K 204724.000A2 NAD 191014
1413751647 4339066 1413751645 3023.3720N 09743.5352W 234.7M 125.09 0.56K 204725.000A2 NAD 191014
1413751648 4340070 1413751646 3023.3720N 09743.5352W 234.7M 125.09 0.50K 204726.000A2 NAD 191014
1413751649 4341074 1413751647 3023.3720N 09743.5351W 234.7M 125.09 0.20K 204727.000A2 NAD 191014
1413751650 4342077 1413751648 3023.3720N 09743.5351W 234.7M 125.09 0.14K 204728.000A2 NAD 191014
1413751651 4343082 1413751649 3023.3720N 09743.5351W 234.7M 125.09 0.07K 204729.000A2 NAD 191014
1413751652 4344087 1413751650 3023.3720N 09743.5351W 234.7M 125.09 0.17K 204730.000A2 NAD 191014
1413751653 4345088 1413751651 3023.3721N 09743.5351W 234.7M 125.09 0.36K 204731.000A2 NAD 191014
1413751654 4346089 1413751652 3023.3721N 09743.5351W 234.7M 125.09 0.27K 204732.000A2 NAD 191014
1413751655 4347091 1413751653 3023.3721N 09743.5351W 234.7M 125.09 0.26K 204733.000A2 NAD 191014
1413751656 4348093 1413751655 3023.3722N 09743.5352W 234.7M 125.09 0.23K 204735.000A2 NAD 191014
1413751657 4349094 1413751656 3023.3722N 09743.5352W 234.7M 125.09 0.34K 204736.000A2 NAD 191014
1413751658 4350097 1413751657 3023.3723N 09743.5352W 234.7M 125.09 0.15K 204737.000A2 NAD 191014
1413751659 4351099 1413751658 3023.3723N 09743.5352W 234.7M 125.09 0.41K 204738.000A2 NAD 191014
1413751660 4352102 1413751659 3023.3722N 09743.5352W 234.7M 125.09 0.48K 204739.000A2 NAD 191014
1413751661 4353107 1413751660 3023.3721N 09743.5352W 234.7M 125.09 0.30K 204740.000A2 NAD 191014
1413751662 4354111 1413751661 3023.3721N 09743.5352W 234.7M 125.09 0.32K 204741.000A2 NAD 191014
1413751663 4355116 1413751662 3023.3720N 09743.5353W 234.7M 125.09 0.25K 204742.000A2 NAD 191014
1413751664 4356118 1413751663 3023.3720N 09743.5353W 234.7M 125.09 0.27K 204743.000A2 NAD 191014
1413751665 4357124 1413751664 3023.3720N 09743.5353W 234.7M 125.09 0.32K 204744.000A2 NAD 191014
1413751666 4358130 1413751665 3023.3719N 09743.5352W 234.7M 125.09 0.32K 204745.000A2 NAD 191014
1413751667 4359132 1413751666 3023.3719N 09743.5352W 234.7M 125.09 0.32K 204746.000A2 NAD 191014
1413751668 4360133 1413751667 3023.3719N 09743.5351W 234.7M 125.09 0.29K 204747.000A2 NAD 191014
1413751669 4361137 1413751668 3023.3718N 09743.5351W 234.7M 125.09 0.14K 204748.000A2 NAD 191014
1413751670 4362138 1413751669 3023.3718N 09743.5351W 234.7M 125.09 0.27K 204749.000A2 NAD 191014
1413751671 4363145 1413751669 3023.3718N 09743.5351W 234.7M 125.09 0.27K 204749.000A2 NAD 191014
1413751672 4364148 1413751670 3023.3718N 09743.5351W 234.7M 125.09 0.37K 204750.000A2 NAD 191014
1413751673 4365150 1413751671 3023.3718N 09743.5350W 234.7M 125.09 0.54K 204751.000A2 NAD 191014
1413751674 4366159 1413751672 3023.3717N 09743.5349W 234.7M 125.09 0.59K 204752.000A2 NAD 191014
1413751675 4367164 1413751673 3023.3717N 09743.5349W 234.7M 125.09 0.61K 204753.000A2 NAD 191014
1413751676 4368167 1413751674 3023.3716N 09743.5348W 234.7M 125.09 0.67K 204754.000A2 NAD 191014
1413751677 4369168 1413751675 3023.3715N 09743.5347W 234.7M 125.09 0.69K 204755.000A2 NAD 191014
1413751678 4370176 1413751676 3023.3714N 09743.5347W 234.7M 125.09 0.44K 204756.000A2 NAD 191014
1413751679 4371179 1413751677 3023.3714N 09743.5346W 234.7M 125.09 0.27K 204757.000A2 NAD 191014
1413751680 4372181 1413751678 3023.3714N 09743.5346W 234.7M 125.09 0.37K 204758.000A2 NAD 191014
1413751681 4373188 1413751679 3023.3714N 09743.5345W 234.7M 125.09 0.34K 204759.000A2 NAD 191014
1413751682 4374193 1413751680 3023.3715N 09743.5345W 234.7M 125.09 0.17K 204800.000A2 NAD 191014
1413751683 4375199 1413751681 3023.3715N 09743.5344W 234.7M 125.09 0.05K 204801.000A2 NAD 191014
1413751684 4376203 1413751682 3023.3715N 09743.5345W 234.7M 125.09 0.08K 204802.000A2 NAD 191014
1413751685 4377207 1413751683 3023.3715N 09743.5344W 234.7M 125.09 0.21K 204803.000A2 NAD 191014
1413751686 4378209 1413751684 3023.3715N 09743.5344W 234.7M 125.09 0.32K 204804.000A2 NAD 191014
1413751687 4379211 1413751685 3023.3715N 09743.5344W 234.7M 125.09 0.24K 204805.000A2 NAD 191014
1413751688 4380217 1413751686 3023.3716N 09743.5343W 234.7M 125.09 0.22K 204806.000A2 NAD 191014
1413751689 4381224 1413751687 3023.3716N 09743.5343W 234.7M 125.09 0.28K 204807.000A2 NAD 191014
1413751690 4382225 1413751688 3023.3716N 09743.5343W 234.7M 125.09 0.30K 204808.000A2 NAD 191014
1413751691 4383231 1413751689 3023.3717N 09743.5342W 234.8M 125.09 0.25K 204809.000A2 NAD 191014
1413751692 4384236 1413751690 3023.3717N 09743.5342W 234.8M 125.09 0.38K 204810.000A2 NAD 191014
1413751693 4385244 1413751692 3023.3718N 09743.5342W 234.8M 125.09 0.09K 204812.000A2 NAD 191014
1413751694 4386249 1413751693 3023.3718N 09743.5342W 234.8M 125.09 0.01K 204813.000A2 NAD 191014
1413751695 4387252 1413751694 3023.3718N 09743.5342W 234.8M 125.09 0.12K 204814.000A2 NAD 191014
1413751696 4388253 1413751695 3023.3718N 09743.5342W 234.8M 125.09 0.04K 204815.000A2 NAD 191014
1413751697 4389254 1413751696 3023.3718N 09743.5342W 234.8M 125.09 0.20K 204816.000A2 NAD 191014
1413751698 4390257 1413751697 3023.3718N 09743.5342W 234.8M 125.09 0.24K 204817.000A2 NAD 191014
1413751699 4391259 1413751698 3023.3718N 09743.5344W 234.8M 125.09 0.36K 204818.000A2 NAD 191014
1413751700 4392261 1413751699 3023.3719N 09743.5345W 234.8M 125.09 0.39K 204819.000A2 NAD 191014
1413751701 4393267 1413751700 3023.3719N 09743.5346W 234.8M 125.09 0.44K 204820.000A2 NAD 191014
1413751702 4394271 1413751701 3023.3720N 09743.5347W 234.8M 125.09 0.40K 204821.000A2 NAD 191014
1413751703 4395277 1413751702 3023.3720N 09743.5347W 234.8M 125.09 0.22K 204822.000A2 NAD 191014
1413751704 4396284 1413751703 3023.3719N 09743.5347W 234.8M 125.09 0.10K 204823.000A2 NAD 191014
1413751705 4397291 1413751704 3023.3721N 09743.5348W 234.8M 125.09 0.11K 204824.000A2 NAD 191014
1413751706 4398303 1413751705 3023.3722N 09743.5350W 234.8M 125.09 0.16K 204825.000A2 NAD 191014
1413751707 4399311 1413751706 3023.3724N 09743.5351W 234.7M 125.09 0.13K 204826.000A2 NAD 191014
1413751708 4400315 1413751707 3023.3725N 09743.5352W 234.6M 125.09 0.10K 204827.000A2 NAD 191014
1413751709 4401320 1413751708 3023.3724N 09743.5352W 234.6M 125.09 0.14K 204828.000A2 NAD 191014
1413751710 4402327 1413751709 3023.3724N 09743.5353W 234.5M 125.09 0.20K 204829.000A2 NAD 191014
1413751711 4403330 1413751710 3023.3723N 09743.5353W 234.5M 125.09 0.55K 204830.000A2 NAD 191014
1413751712 4404336 1413751711 3023.3724N 09743.5354W 234.4M 125.09 0.53K 204831.000A2 NAD 191014
1413751713 4405340 1413751712 3023.3724N 09743.5354W 234.4M 125.09 0.56K 204832.000A2 NAD 191014
1413751714 4406344 1413751713 3023.3724N 09743.5353W 234.4M 125.09 0.45K 204833.000A2 NAD 191014
1413751715 4407351 1413751713 3023.3724N 09743.5353W 234.4M 125.09 0.45K 204833.000A2 NAD 191014
1413751716 4408355 1413751714 3023.3723N 09743.5353W 234.4M 125.09 0.44K 204834.000A2 NAD 191014
1413751717 4409360 1413751715 3023.3723N 09743.5352W 234.4M 125.09 0.15K 204835.000A2 NAD 191014
1413751718 4410363 1413751716 3023.3722N 09743.5352W 234.4M 125.09 0.07K 204836.000A2 NAD 191014
1413751719 4411365 1413751717 3023.3722N 09743.5352W 234.4M 125.09 0.17K 204837.000A2 NAD 191014
1413751720 4412366 1413751718 3023.3723N 09743.5352W 234.4M 125.09 0.08K 204838.000A2 NAD 191014
1413751721 4413367 1413751718 3023.3723N 09743.5352W 234.4M 125.09 0.08K 204838.000A2 NAD 191014
1413751722 4414383 1413751720 3023.3722N 09743.5352W 234.4M 125.09 0.21K 204840.000A2 NAD 191014
1413751723 4415388 1413751721 3023.3722N 09743.5352W 234.4M 125.09 0.29K 204841.000A2 NAD 191014
1413751724 4416392 1413751722 3023.3722N 09743.5352W 234.4M 125.09 0.26K 204842.000A2 NAD 191014
1413751725 4417395 1413751723 3023.3722N 09743.5352W 234.4M 125.09 0.27K 204843.000A2 NAD 191014
1413751726 4418399 1413751724 3023.3722N 09743.5351W 234.4M 125.09 0.32K 204844.000A2 NAD 191014
1413751727 4419402 1413751725 3023.3721N 09743.5351W 234.4M 125.09 0.35K 204845.000A2 NAD 191014
1413751728 4420415 1413751726 3023.3721N 09743.5350W 234.4M 125.09 0.25K 204846.000A2 NAD 191014
1413751729 4421420 1413751728 3023.3720N 09743.5350W 234.4M 125.09 0.37K 204848.000A2 NAD 191014
1413751730 4422426 1413751728 3023.3720N 09743.5350W 234.4M 125.09 0.33K 204848.000A2 NAD 191014
1413751731 4423433 1413751730 3023.3719N 09743.5350W 234.4M 125.09 0.19K 204850.000A2 NAD 191014
1413751732 4424440 1413751731 3023.3719N 09743.5349W 234.4M 125.09 0.19K 204851.000A2 NAD 191014
1413751733 4425443 1413751732 3023.3719N 09743.5349W 234.4M 125.09 0.34K 204852.000A2 NAD 191014
