1413741615 utime  bx(uT) by(uT) bz(uT)  B(uT) ax    ay  az     A     gx   gy    gz   T(C) rate  track tilt roll
1413741788 174883 38.2267 20.6146 -4.69849 43.6843 -8.79793 -0.759791 3.11493 9.36396 1.62686 5.99782 -0.547891 26.0279 8 0 0 0
1413741789 175888 37.3837 20.2308 -4.48339 42.7426 -8.79621 -0.76685 3.13794 9.3706 1.82266 5.8096 -0.546754 26.1172 8 0 0 0
1413741790 176896 37.6916 20.5236 -4.48019 43.1503 -8.79528 -0.768641 3.11798 9.3632 0.598944 6.35637 -1.06318 26.1418 7 0 0 0
1413741791 177899 37.6364 20.4504 -4.61914 43.0819 -8.80194 -0.77756 3.11121 9.36795 2.22568 5.42624 -0.975838 26.1046 9 0 0 0
1413741792 178906 37.5495 20.0252 -4.19622 42.7619 -8.80885 -0.772402 3.12615 9.37898 0.595009 5.97805 -0.653504 26.0602 8 0 0 0
1413741793 179914 37.2055 20.2795 -4.72704 42.6362 -8.80062 -0.773791 3.14122 9.3764 1.66771 5.94362 -1.05557 26.1071 8 0 0 0
1413741794 180919 37.7789 20.3479 -4.44409 43.1397 -8.80548 -0.759051 3.13692 9.37832 1.19617 6.53648 -2.35781 26.191 9 0 0 0
1413741795 181921 37.7156 20.3086 -4.82958 43.1071 -8.80323 -0.756368 3.16431 9.38519 1.75852 5.51904 -1.58408 26.127 7 0 0 0
1413741796 182924 37.7303 20.0162 -4.57988 42.9558 -8.79762 -0.753645 3.13173 9.36877 0.941184 6.44958 -1.21324 26.2245 8 0 0 0
1413741797 183925 38.0331 19.8014 -4.23362 43.0875 -8.82137 -0.77385 3.12302 9.38982 1.1819 6.46631 -0.17632 26.2844 8 0 0 0
1413741798 184928 37.8652 20.3633 -4.5381 43.2323 -8.79588 -0.771403 3.12914 9.36771 3.46493 5.78531 -1.25603 26.2806 8 0 0 0
1413741799 185931 37.557 20.5686 -4.50552 43.0569 -8.8072 -0.768207 3.16004 9.38844 1.28939 6.19147 -1.08522 26.3574 8 0 0 0
1413741800 186934 38.133 20.7626 -4.4458 43.6461 -8.80329 -0.759238 3.15338 9.3818 1.02308 5.64635 -0.896009 26.4211 7 0 0 0
1413741801 187941 37.7878 20.4524 -4.75917 43.2304 -8.80567 -0.763483 3.11027 9.36998 1.01837 6.46728 -0.888038 26.3445 8 0 0 0
1413741802 188949 37.7069 20.1169 -4.68802 42.9939 -8.80101 -0.760148 3.1554 9.38041 1.41039 6.13984 -1.66084 26.5322 9 0 0 0
1413741803 189953 37.9292 20.7684 -4.46712 43.473 -8.80555 -0.771014 3.15882 9.38671 1.27603 6.05988 -0.778334 26.4853 7 0 0 0
1413741804 190961 37.9031 20.4785 -4.64224 43.3308 -8.81999 -0.756545 3.13111 9.3898 0.436484 6.12378 -0.82926 26.4981 8 0 0 0
1413741805 191969 37.6053 20.39 -4.41038 43.0042 -8.82278 -0.746673 3.12956 9.39112 1.76545 6.76895 -1.18682 26.5393 7 0 0 0
1413741806 192975 37.6151 20.4359 -4.60432 43.0549 -8.80497 -0.773441 3.14582 9.382 2.57486 4.99433 -0.107388 26.4912 8 0 0 0
1413741807 193980 38.1072 20.5816 -4.51486 43.5448 -8.8146 -0.778506 3.12864 9.38571 1.12748 6.01808 0.198172 26.5331 8 0 0 0
1413741808 194984 37.7485 20.5066 -4.45907 43.1898 -8.82425 -0.763338 3.13218 9.39471 1.79724 5.65111 -0.288631 26.5295 7 0 0 0
1413741809 195992 37.4727 20.4647 -4.1545 42.8984 -8.79986 -0.759847 3.14655 9.37633 0.861064 6.29486 -1.26102 26.7086 9 0 0 0
1413741810 196998 37.9274 20.2561 -4.44928 43.2272 -8.82525 -0.743295 3.11791 9.3893 1.8198 5.26961 -0.144268 26.5964 9 0 0 0
1413741812 198002 37.8053 20.1861 -4.54794 43.0976 -8.80249 -0.770367 3.15178 9.38142 0.835218 6.71571 -0.557069 26.6853 8 0 0 0
1413741813 199008 37.6202 20.0849 -4.49671 42.8824 -8.81777 -0.766206 3.13793 9.39078 1.5291 6.54916 -0.794025 26.6537 8 0 0 0
1413741814 200014 37.8574 20.6812 -4.69567 43.3929 -8.80153 -0.768859 3.13623 9.37518 1.67649 5.74321 -0.685534 26.6433 9 0 0 0
1413741815 201018 37.5784 20.3433 -4.55933 42.9741 -8.80475 -0.746683 3.15644 9.38319 1.38816 6.77795 -1.58202 26.775 8 0 0 0
1413741816 202019 37.8192 19.6909 -4.58206 42.8838 -8.78981 -0.762415 3.14281 9.36586 0.706092 4.5563 -0.250219 26.7208 9 0 0 0
1413741817 203020 37.874 19.9871 -4.40582 43.0504 -8.80899 -0.749777 3.14795 9.38456 2.05519 5.92709 -0.840888 26.7627 8 0 0 0
1413741818 204025 37.772 20.8124 -4.0503 43.3161 -8.80976 -0.75692 3.13299 9.38086 1.8028 6.96012 -1.19611 26.7885 9 0 0 0
1413741819 205030 37.6888 20.3151 -4.6106 43.0628 -8.80821 -0.772283 3.12788 9.37894 2.01187 5.43561 -0.777925 26.741 9 0 0 0
1413741820 206037 37.9829 20.3458 -4.42967 43.316 -8.81235 -0.770738 3.14479 9.38836 1.17163 5.55193 -0.513523 26.864 8 0 0 0
1413741821 207038 37.7243 20.4469 -4.57599 43.1525 -8.80665 -0.760437 3.13306 9.37824 2.12821 7.25092 0.0558825 26.8455 9 0 0 0
1413741822 208039 37.4515 20.4909 -4.50102 42.9273 -8.79897 -0.775212 3.13375 9.37247 1.27476 7.04728 -1.53103 26.852 7 0 0 0
1413741823 209045 37.6145 20.7949 -4.49752 43.2147 -8.79723 -0.770047 3.12217 9.36655 1.21617 6.91654 -1.6528 26.9139 8 0 0 0
1413741824 210049 37.7261 20.2906 -4.3178 43.0536 -8.79531 -0.77648 3.15864 9.3775 1.47699 6.23971 -0.827747 26.9269 8 0 0 0
1413741825 211051 37.4856 19.6052 -4.56439 42.5484 -8.79923 -0.757904 3.15784 9.37939 0.637794 6.06287 -0.858145 26.9851 8 0 0 0
1413741826 212058 37.9016 20.6213 -4.2389 43.3559 -8.8133 -0.787138 3.15821 9.39511 0.31353 5.51163 -1.37446 26.9844 8 0 0 0
1413741827 213063 37.6764 20.3298 -4.37226 43.0341 -8.8094 -0.749059 3.11324 9.37331 1.5974 5.71119 -2.39667 26.9834 8 0 0 0
1413741828 214069 37.9258 20.2577 -4.65877 43.2486 -8.83525 -0.75587 3.12654 9.40256 0.636844 6.70029 -1.74815 26.8726 8 0 0 0
1413741829 215072 37.8376 20.1641 -4.50444 43.111 -8.78892 -0.750714 3.13659 9.36199 1.10909 5.15863 -1.06546 26.9867 8 0 0 0
1413741830 216075 37.9174 20.34 -4.43018 43.2559 -8.82741 -0.767163 3.13839 9.40006 0.949891 5.30798 -0.595144 27.0399 8 0 0 0
1413741831 217080 37.7416 20.2617 -4.45954 43.068 -8.79484 -0.784833 3.15032 9.37495 1.60318 6.94534 0.172904 27.072 9 0 0 0
1413741832 218086 37.6308 20.0319 -4.5767 42.8754 -8.81746 -0.751218 3.12875 9.38622 1.42291 6.83374 -0.150292 26.9655 8 0 0 0
1413741833 219089 37.7738 20.2196 -4.4167 43.0721 -8.79147 -0.777806 3.16322 9.37555 1.20809 5.7379 -0.527465 27.0416 7 0 0 0
1413741834 220095 37.9293 20.6522 -4.61483 43.4332 -8.80983 -0.7735 3.14811 9.38734 1.37568 5.95998 -0.773773 27.1117 8 0 0 0
1413741835 221100 37.7112 20.0609 -4.48544 42.9498 -8.80503 -0.763822 3.15251 9.38351 1.12998 6.65472 -2.16863 27.0679 7 0 0 0
1413741836 222103 37.7158 20.2516 -4.52499 43.0475 -8.81675 -0.758184 3.09143 9.37373 2.86814 6.75424 -0.289151 27.0763 9 0 0 0
1413741837 223108 37.6394 20.3339 -4.45574 43.0121 -8.8058 -0.758575 3.13523 9.37802 1.5763 5.04347 -0.849174 27.1336 9 0 0 0
1413741838 224114 37.9068 20.5381 -4.43949 43.3411 -8.80603 -0.769439 3.13674 9.37962 1.06832 7.27922 -1.73465 27.0801 8 0 0 0
1413741839 225121 37.9366 20.3935 -4.31788 43.2865 -8.79516 -0.762508 3.13421 9.368 1.9467 6.79184 -1.14565 27.2291 8 0 0 0
1413741840 226126 37.7626 20.3484 -4.44244 43.1255 -8.8081 -0.773871 3.14545 9.38485 1.96844 5.79246 -0.672861 27.261 8 0 0 0
1413741841 227127 37.7325 20.7551 -4.67676 43.3173 -8.82867 -0.742989 3.13022 9.39658 1.03958 5.49049 -1.01115 27.266 8 0 0 0
1413741842 228128 37.9054 20.3445 -4.32498 43.2368 -8.82411 -0.778027 3.11784 9.39102 1.36126 6.30588 -0.00353503 27.2109 9 0 0 0
1413741843 229129 37.5788 20.6389 -4.28041 43.0865 -8.80375 -0.764795 3.13219 9.37558 0.905215 5.5329 -0.874342 27.2578 8 0 0 0
1413741844 230134 37.5636 20.3226 -4.42233 42.9371 -8.78634 -0.772103 3.12292 9.35674 2.35023 5.07239 -1.12648 27.2521 9 0 0 0
1413741845 231143 37.9543 20.1523 -4.40147 43.1974 -8.82329 -0.764946 3.12175 9.39047 0.652167 6.17872 -1.5514 27.2543 8 0 0 0
1413741846 232146 38.0731 20.6349 -4.55749 43.5446 -8.8156 -0.790186 3.12867 9.38764 2.10369 6.27412 -1.01719 27.2215 8 0 0 0
1413741847 233155 37.7852 20.5178 -4.57862 43.2396 -8.79876 -0.78048 3.13393 9.37277 0.535616 6.13686 -0.521934 27.3964 7 0 0 0
1413741848 234162 37.9127 20.495 -4.57731 43.3402 -8.80252 -0.766074 3.11155 9.36766 0.83124 6.1719 -1.02739 27.354 8 0 0 0
1413741849 235163 37.5868 20.5158 -4.41749 43.0486 -8.80259 -0.770843 3.10778 9.36686 1.09035 5.24384 -1.28445 27.2386 7 0 0 0
1413741850 236164 37.7089 20.5455 -4.5766 43.186 -8.80566 -0.780265 3.11094 9.37158 2.59064 5.57758 -0.172363 27.4243 8 0 0 0
1413741851 237165 37.3188 20.3521 -4.38319 42.733 -8.8032 -0.759542 3.13633 9.37602 1.29818 5.53364 -0.88847 27.3284 8 0 0 0
1413741852 238166 37.519 20.088 -4.20404 42.7654 -8.79728 -0.785939 3.16009 9.38062 1.06999 5.77388 0.585629 27.4805 8 0 0 0
1413741853 239175 37.8756 20.0343 -4.3745 43.0706 -8.80908 -0.764287 3.12194 9.37713 1.6536 5.67587 -0.988166 27.2418 8 0 0 0
1413741854 240177 37.8207 20.6303 -4.72124 43.3394 -8.81444 -0.757185 3.12979 9.3842 0.783137 6.79012 -0.696906 27.4415 8 0 0 0
1413741855 241183 37.4464 20.4452 -4.26967 42.8774 -8.78438 -0.772028 3.11998 9.35391 0.482811 6.91406 -0.64173 27.4123 8 0 0 0
1413741856 242188 37.8469 20.317 -4.24429 43.1646 -8.79857 -0.770641 3.14439 9.37528 0.154951 6.05358 -1.16001 27.4513 8 0 0 0
1413741857 243190 37.4106 20.8753 -4.06467 43.0331 -8.80225 -0.772754 3.16926 9.38728 2.08835 5.65097 -1.25574 27.6455 8 0 0 0
1413741858 244197 37.4556 20.8032 -4.35179 43.0655 -8.81853 -0.75631 3.12547 9.38654 2.22603 6.37883 -1.21335 27.6211 9 0 0 0
1413741859 245199 37.8624 20.3206 -4.2499 43.1805 -8.81965 -0.783941 3.12386 9.38932 1.33864 5.66274 -1.4494 27.5267 8 0 0 0
1413741860 246206 37.9616 20.4824 -4.62794 43.3824 -8.82224 -0.76752 3.12056 9.3893 1.38055 6.86701 -1.14025 27.6174 9 0 0 0
1413741861 247213 37.8762 19.9857 -4.59651 43.0716 -8.8121 -0.770116 3.16107 9.39354 0.996272 6.63273 -1.72477 27.5652 8 0 0 0
1413741862 248218 37.287 20.3766 -4.08959 42.6878 -8.79757 -0.770373 3.13567 9.3714 1.89861 6.9166 -1.18395 27.5926 8 0 0 0
1413741863 249222 37.7835 19.9961 -4.81536 43.0188 -8.81777 -0.756844 3.1379 9.39001 1.90309 6.7341 -1.32775 27.7095 8 0 0 0
1413741864 250223 37.9788 20.2721 -4.31282 43.266 -8.8013 -0.771968 3.11646 9.36863 1.11833 6.43866 -2.04381 27.7157 8 0 0 0
1413741865 251230 37.5 19.8125 -4.18004 42.6176 -8.79079 -0.772543 3.16078 9.37365 1.54847 6.37495 -1.12206 27.7289 8 0 0 0
1413741866 252241 37.7604 20.2171 -4.24405 43.0418 -8.7953 -0.773716 3.11845 9.36379 1.07869 6.63593 -0.486756 27.6827 9 0 0 0
1413741867 253247 37.9212 20.7109 -3.88546 43.3827 -8.80513 -0.763405 3.1441 9.38075 1.19763 6.42715 -0.991925 27.7866 8 0 0 0
1413741868 254250 37.5704 20.5917 -4.57369 43.0868 -8.80308 -0.775964 3.13156 9.37566 1.87174 5.47471 -2.17111 27.7617 8 0 0 0
1413741869 255256 37.5412 20.1952 -4.63585 42.8798 -8.78769 -0.73907 3.12152 9.35487 1.0161 6.2724 -1.50772 27.6986 8 0 0 0
1413741870 256263 38.0757 20.2508 -4.65389 43.3764 -8.81174 -0.768606 3.1621 9.39342 1.80376 6.40003 -2.11166 27.8234 9 0 0 0
1413741871 257265 37.8725 20.0168 -4.29066 43.0512 -8.79571 -0.782589 3.11961 9.36531 0.278466 6.92067 -0.480715 27.9049 8 0 0 0
1413741872 258267 37.556 20.8328 -4.21904 43.1539 -8.80229 -0.779996 3.10592 9.36673 0.183696 7.09395 -1.04862 27.9874 8 0 0 0
1413741873 259273 37.8003 20.1454 -4.66988 43.0872 -8.80751 -0.77937 3.16047 9.3898 0.86331 6.03927 -0.306433 27.978 9 0 0 0
1413741874 260280 37.7831 20.6392 -4.62586 43.3005 -8.80921 -0.771146 3.15181 9.3878 1.57206 5.76015 -1.6482 27.9021 8 0 0 0
1413741875 261285 37.5852 20.2988 -4.40173 42.9426 -8.80729 -0.770855 3.13955 9.38187 2.22085 5.99235 -0.662042 27.9639 9 0 0 0
1413741876 262291 37.9976 20.1988 -4.45987 43.2632 -8.81944 -0.774765 3.15301 9.39809 2.02455 5.79499 -1.03652 27.8945 8 0 0 0
1413741877 263295 37.7227 20.465 -4.71185 43.1743 -8.80471 -0.773946 3.14988 9.38316 1.3288 6.07541 -1.65711 27.9805 8 0 0 0
1413741878 264297 38.0192 20.1607 -4.61426 43.2805 -8.80929 -0.753481 3.13114 9.37952 1.42627 6.83646 -1.56473 27.9053 8 0 0 0
1413741879 265299 37.9088 20.5788 -3.89413 43.3097 -8.8284 -0.76911 3.14931 9.40481 1.49768 7.57462 -1.19783 27.9471 8 0 0 0
1413741880 266300 37.54 20.2934 -4.51304 42.912 -8.79562 -0.751648 3.14563 9.37139 1.18445 6.57213 -1.83594 27.9452 8 0 0 0
1413741881 267304 37.5663 20.0891 -4.38393 42.8254 -8.80448 -0.767431 3.10312 9.36681 1.8106 6.13242 -2.20987 28.0382 9 0 0 0
1413741882 268307 37.6552 20.3565 -4.63296 43.0554 -8.79798 -0.740513 3.15674 9.37645 1.38315 7.05132 -0.213381 28.057 8 0 0 0
1413741883 269313 37.6664 20.6982 -4.38724 43.2021 -8.80012 -0.73034 3.11041 9.36217 1.16512 6.52623 -0.718453 27.9582 8 0 0 0
1413741884 270316 37.6081 20.1452 -4.55668 42.9064 -8.80248 -0.769354 3.13957 9.37723 0.433725 5.68722 -0.825848 28.0413 7 0 0 0
1413741885 271319 37.8071 20.2561 -4.66546 43.1446 -8.81318 -0.775251 3.11712 9.38027 -0.155091 7.16042 -0.315842 28.1003 8 0 0 0
1413741886 272323 38.1605 20.531 -4.63727 43.5803 -8.814 -0.778793 3.15129 9.39274 1.39516 5.56223 -1.11198 28.1451 8 0 0 0
1413741887 273331 37.4465 20.2289 -4.57392 42.8062 -8.81224 -0.784445 3.13709 9.38681 1.88439 6.96338 -0.688452 28.0972 8 0 0 0
1413741888 274338 37.5316 20.3599 -4.34271 42.9185 -8.79917 -0.773584 3.12817 9.37066 2.17278 6.40847 -0.0555251 28.1683 8 0 0 0
1413741889 275345 37.8925 19.9366 -4.51626 43.0547 -8.78439 -0.777473 3.1168 9.35331 0.744453 5.86285 -0.397584 28.2045 8 0 0 0
1413741890 276347 37.6338 20.4241 -4.58979 43.064 -8.8039 -0.770896 3.16337 9.38668 1.98981 6.61346 -0.393017 28.1675 8 0 0 0
1413741891 277351 37.6725 20.5196 -4.52967 43.1369 -8.78839 -0.780638 3.10307 9.35277 1.56917 5.48952 -1.87612 28.1967 7 0 0 0
1413741892 278358 37.9522 20.457 -4.61265 43.3606 -8.79048 -0.75799 3.12794 9.36115 0.719891 6.20606 -0.813527 28.2441 8 0 0 0
1413741893 279359 37.4342 20.6354 -4.58501 42.9902 -8.80822 -0.761065 3.12756 9.37793 1.24887 6.08997 -1.33765 28.2712 8 0 0 0
1413741894 280360 37.7732 20.1174 -4.46903 43.029 -8.80888 -0.785182 3.13901 9.38436 0.531795 6.76886 -0.959563 28.2906 8 0 0 0
1413741895 281363 37.4459 20.1643 -3.96811 42.7146 -8.81641 -0.744422 3.13894 9.38809 2.42982 6.79637 -2.31443 28.2523 8 0 0 0
1413741896 282367 37.7586 20.2346 -4.75693 43.102 -8.79559 -0.790047 3.10894 9.36227 1.79488 5.79639 -1.19416 28.359 9 0 0 0
1413741897 283372 37.5708 20.6286 -4.46568 43.0934 -8.81509 -0.774869 3.11402 9.38101 0.567791 6.59147 -1.43213 28.2626 9 0 0 0
1413741898 284376 37.8465 20.5725 -4.28631 43.2892 -8.81599 -0.763995 3.1194 9.38276 2.29105 6.35146 -0.76695 28.3572 8 0 0 0
1413741899 285391 37.6734 20.2338 -4.5761 43.0073 -8.80309 -0.779825 3.13079 9.37573 1.27996 6.1563 -1.45917 28.2994 8 0 0 0
1413741900 286396 37.6347 20.0333 -4.5 42.8713 -8.82332 -0.767953 3.13719 9.39588 0.825522 6.18492 -0.916546 28.3909 8 0 0 0
1413741901 287398 37.5878 20.1967 -4.59569 42.917 -8.81228 -0.758613 3.11232 9.37648 2.40848 5.63232 -1.21043 28.3673 8 0 0 0
1413741902 288401 37.7018 20.0287 -4.13266 42.8912 -8.79119 -0.770442 3.14819 9.36962 0.914278 7.47921 -1.46977 28.3505 8 0 0 0
1413741903 289408 37.9689 20.5333 -4.81604 43.4333 -8.80651 -0.751948 3.13397 9.37773 2.12283 6.18793 -1.66374 28.3638 8 0 0 0
1413741904 290415 37.501 20.2131 -4.06486 42.7951 -8.81072 -0.763115 3.12108 9.37828 0.721491 6.05946 -1.46419 28.4053 8 0 0 0
1413741905 291416 37.8977 20.5797 -4.46689 43.3557 -8.81031 -0.78324 3.11813 9.37858 1.99073 8.11666 -1.4297 28.4871 8 0 0 0
1413741906 292420 37.5947 20.4048 -4.39734 43.0006 -8.80168 -0.75678 3.11163 9.36614 1.4052 5.38042 -1.4661 28.4465 9 0 0 0
1413741907 293422 37.5309 20.1763 -4.37383 42.8344 -8.82857 -0.755804 3.14069 9.401 1.58687 5.23102 -1.02526 28.5554 9 0 0 0
1413741908 294425 37.6418 20.2402 -4.56972 42.982 -8.80047 -0.767522 3.12774 9.37124 1.50954 5.95715 -0.920861 28.4123 8 0 0 0
1413741909 295428 37.7897 19.9434 -4.52831 42.9687 -8.80682 -0.767832 3.13166 9.37853 0.0465279 5.72692 -0.849414 28.5463 7 0 0 0
1413741910 296429 37.4816 20.5583 -4.16197 42.9515 -8.81185 -0.778704 3.13099 9.38393 1.86453 6.51246 -1.52309 28.5219 8 0 0 0
1413741911 297430 37.7853 20.0503 -4.42339 43.0036 -8.78408 -0.771286 3.13004 9.35693 0.290449 7.31891 -0.992044 28.5203 8 0 0 0
1413741912 298431 37.8429 20.0664 -4.43149 43.0625 -8.79683 -0.780307 3.14787 9.37561 1.422 7.69727 -2.13498 28.5296 8 0 0 0
1413741913 299437 37.8717 20.2297 -4.43852 43.1649 -8.81296 -0.756826 3.14818 9.38894 1.56993 7.61486 -1.8575 28.4665 8 0 0 0
1413741914 300444 37.7723 20.5466 -4.57507 43.2417 -8.7898 -0.766791 3.11974 9.35849 1.45328 5.41811 -0.189869 28.5784 8 0 0 0
1413741915 301449 37.7808 20.2526 -4.89757 43.1456 -8.80433 -0.767357 3.13205 9.37629 0.653972 6.72243 -1.39514 28.6234 8 0 0 0
1413741916 302453 37.2581 20.1849 -4.28628 42.5907 -8.8199 -0.761383 3.14619 9.39515 0.931111 6.33302 -1.7735 28.5367 9 0 0 0
1413741917 303460 37.4632 20.1375 -4.4425 42.7638 -8.8321 -0.792427 3.11761 9.39965 1.53882 6.1488 -1.38719 28.6327 8 0 0 0
1413741918 304461 37.6659 20.287 -4.26353 42.9937 -8.79924 -0.770544 3.12185 9.36837 1.34865 5.89176 -0.0446009 28.6308 8 0 0 0
1413741919 305466 37.7229 20.395 -4.50421 43.1191 -8.80159 -0.764683 3.15782 9.38214 0.136596 6.37225 -1.28393 28.5987 8 0 0 0
1413741920 306471 37.8922 20.4408 -4.48411 43.2869 -8.82133 -0.758256 3.12322 9.38858 0.400221 6.35707 -1.82581 28.6522 7 0 0 0
1413741921 307472 37.7647 20.8467 -4.5802 43.379 -8.78139 -0.786708 3.13268 9.35657 1.90125 6.14403 -1.28123 28.6629 8 0 0 0
1413741922 308474 37.8629 20.2052 -4.76964 43.181 -8.81799 -0.783475 3.13891 9.39274 1.56937 5.99488 -1.22041 28.6855 8 0 0 0
1413741923 309477 37.6718 20.2615 -4.50247 43.0112 -8.8086 -0.771391 3.15541 9.38846 0.664868 4.53216 -0.185496 28.6466 9 0 0 0
1413741924 310479 37.6243 20.3145 -4.5175 42.9962 -8.82558 -0.770052 3.14101 9.39945 -0.00329836 6.70004 -1.4616 28.6926 9 0 0 0
1413741925 311483 38.0287 20.2026 -4.57956 43.3048 -8.79238 -0.739778 3.12859 9.36169 2.27172 7.11189 0.0804573 28.7387 8 0 0 0
1413741926 312488 37.5399 20.4695 -4.53174 42.9974 -8.7974 -0.758114 3.10791 9.36099 1.0371 6.20078 -1.04042 28.7364 8 0 0 0
1413741927 313496 37.4437 20.1071 -4.5083 42.7394 -8.81595 -0.785217 3.15237 9.39547 1.5115 6.33986 0.0462853 28.8237 8 0 0 0
1413741928 314502 37.9148 20.2831 -4.4369 43.2276 -8.80407 -0.776663 3.13042 9.37627 0.95108 5.92905 -1.20919 28.6808 8 0 0 0
1413741929 315508 37.7699 20.1744 -4.92629 43.1027 -8.79754 -0.776334 3.13374 9.37122 1.60433 6.74741 -2.0512 28.7545 8 0 0 0
1413741930 316515 37.3619 20.3418 -4.54401 42.7826 -8.79507 -0.77177 3.11164 9.36116 0.133763 6.77 0.183164 28.7438 9 0 0 0
1413741931 317520 37.6444 20.4324 -4.62731 43.0813 -8.81833 -0.739537 3.14381 9.39114 1.21105 6.24106 0.183517 28.7717 9 0 0 0
1413741932 318525 37.4536 20.1967 -4.41664 42.7807 -8.79816 -0.767355 3.13583 9.37176 2.28997 7.09987 -0.71968 28.8568 7 0 0 0
1413741933 319529 37.7838 19.946 -4.48956 42.9607 -8.79917 -0.751499 3.11564 9.36468 1.24317 7.26767 -1.87761 28.8774 8 0 0 0
1413741934 320534 37.7792 20.7997 -4.52064 43.3628 -8.79707 -0.749001 3.15617 9.37608 1.61876 6.21078 -1.3404 28.816 8 0 0 0
1413741935 321535 37.8214 20.2276 -4.48456 43.1246 -8.81523 -0.747448 3.13258 9.3851 2.73059 5.5338 -2.33295 28.896 7 0 0 0
1413741936 322536 37.5515 20.0327 -4.72846 42.8227 -8.81312 -0.776991 3.13841 9.38746 1.28755 6.32863 -0.444905 28.8195 8 0 0 0
1413741937 323538 37.7469 19.9885 -4.69602 42.97 -8.81093 -0.765017 3.12226 9.37903 0.519939 6.83608 -0.638059 28.9554 8 0 0 0
1413741938 324544 37.6919 20.3396 -4.41857 43.057 -8.81818 -0.771866 3.1253 9.38741 0.944145 5.73536 -0.644584 28.9106 7 0 0 0
1413741939 325546 37.9482 20.4733 -4.33004 43.3355 -8.81507 -0.77603 3.14738 9.39222 1.0244 7.38566 -1.74822 28.9497 9 0 0 0
1413741940 326548 37.5769 20.3558 -4.18397 42.9405 -8.80461 -0.770025 3.12361 9.37395 1.7781 5.76013 -1.45957 28.9748 8 0 0 0
1413741941 327554 38.0366 20.6943 -4.48844 43.5337 -8.80883 -0.768954 3.1363 9.38207 3.11622 6.26371 -0.83528 29.0999 7 0 0 0
1413741942 328559 37.6471 20.7432 -4.20984 43.1891 -8.80204 -0.7635 3.11473 9.36805 1.43772 6.68736 -1.9044 28.967 8 0 0 0
1413741943 329560 37.5644 20.8153 -4.59547 43.1912 -8.81443 -0.76503 3.15685 9.39389 1.89011 5.13559 -1.9802 29.0777 7 0 0 0
1413741944 330561 37.4467 20.5413 -4.28128 42.9248 -8.80324 -0.786147 3.13179 9.37674 0.762258 6.71755 -1.16425 29.1247 8 0 0 0
1413741945 331564 37.7248 20.2035 -4.49248 43.0294 -8.80715 -0.764995 3.12703 9.37707 0.746127 6.83061 -0.231721 29.0875 9 0 0 0
1413741946 332571 37.7531 20.329 -4.52371 43.1165 -8.82904 -0.755639 3.14492 9.40284 0.955305 6.15921 -0.840173 29.0801 8 0 0 0
1413741947 333577 37.7527 20.3813 -4.16804 43.1049 -8.80462 -0.773854 3.17261 9.39072 1.72155 6.84468 -1.92414 29.1309 8 0 0 0
1413741948 334579 37.5364 20.6826 -4.32115 43.0746 -8.80409 -0.77049 3.15827 9.38511 2.14805 7.29799 -1.54355 29.1394 7 0 0 0
1413741949 335582 37.7833 20.3155 -4.74995 43.1609 -8.82253 -0.75725 3.12311 9.38958 1.71091 7.94353 -1.62273 29.2019 8 0 0 0
1413741950 336587 37.359 20.2422 -4.62754 42.7417 -8.78763 -0.782523 3.12264 9.35872 1.27485 5.96946 -1.94192 29.1811 8 0 0 0
1413741951 337593 37.8774 20.1184 -4.33955 43.1078 -8.83628 -0.776158 3.13276 9.40725 0.714163 6.08266 -0.0753545 29.1858 8 0 0 0
1413741952 338594 37.5149 20.4793 -4.39357 42.9659 -8.79668 -0.737458 3.16679 9.37838 2.12183 6.22314 -0.643089 29.2271 8 0 0 0
1413741953 339600 37.8628 20.1894 -4.71697 43.1678 -8.79596 -0.768416 3.10484 9.35946 1.5215 5.5457 -0.899062 29.2084 8 0 0 0
1413741954 340607 37.618 20.6325 -3.87756 43.0796 -8.80168 -0.756843 3.11711 9.36797 0.794772 6.37788 -0.839902 29.258 9 0 0 0
1413741955 341610 37.5607 20.2555 -4.29113 42.8895 -8.80462 -0.778143 3.12852 9.37628 1.90419 5.5711 -0.994093 29.3442 8 0 0 0
1413741956 342619 37.5968 20.3099 -4.34956 42.9526 -8.80057 -0.786409 3.09498 9.36202 0.344778 7.68301 -0.721653 29.3229 8 0 0 0
1413741957 343623 37.5757 20.0688 -4.54932 42.8414 -8.79016 -0.781784 3.12823 9.3629 1.10763 6.29289 -0.561639 29.287 8 0 0 0
1413741958 344624 37.4963 20.31 -3.89583 42.8211 -8.7948 -0.771722 3.10848 9.35985 1.35731 6.92492 -0.174119 29.1996 8 0 0 0
1413741959 345627 37.4213 20.0931 -4.44139 42.7061 -8.80246 -0.774187 3.12085 9.37136 1.82659 6.62089 -2.35725 29.1775 8 0 0 0
1413741960 346641 37.2292 20.3458 -4.56172 42.6705 -8.79102 -0.779071 3.12374 9.36198 1.78909 7.06668 -1.00626 29.4651 9 0 0 0
1413741961 347642 37.7154 20.2583 -4.47481 43.045 -8.79839 -0.76558 3.10424 9.36131 0.868359 7.20868 -2.02846 29.3921 8 0 0 0
1413741962 348647 37.5924 20.3868 -3.94075 42.9457 -8.80155 -0.767209 3.11382 9.36759 1.27492 6.33604 -1.58782 29.3416 8 0 0 0
1413741963 349654 37.3242 20.1405 -4.35425 42.6345 -8.81485 -0.756007 3.14891 9.39089 2.21193 6.64524 -1.37481 29.3534 9 0 0 0
