1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA) AM_bpT(dC)  AM_amT(dC) AM_motT(dC) AM_SOC AM_thr AM_rgn
1413749305 1997748 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749306 1998749 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749307 1999752 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749308 2000760 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749309 2001764 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749310 2002768 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749311 2003774 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749312 2004783 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749313 2005790 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749314 2006799 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749315 2007806 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749316 2008813 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749317 2009820 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749318 2010825 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749319 2011834 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749320 2012840 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749321 2013845 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749322 2014849 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749323 2015853 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749324 2016858 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749325 2017865 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749326 2018872 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749327 2019873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749328 2020877 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749329 2021885 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749330 2022890 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749331 2023894 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749332 2024899 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749333 2025907 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749334 2026909 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749335 2027916 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749336 2028917 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749337 2029920 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749338 2030928 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749339 2031933 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749340 2032934 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749341 2033936 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749342 2034938 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749343 2035944 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749344 2036952 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749345 2037959 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749346 2038960 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749347 2039962 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749348 2040964 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749349 2041967 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749350 2042972 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749351 2043973 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749352 2044979 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749353 2045990 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749354 2046993 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749355 2047996 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749357 2049001 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749358 2050008 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749359 2051013 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749360 2052020 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749361 2053024 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749362 2054026 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749363 2055033 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749364 2056037 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749365 2057040 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749366 2058046 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749367 2059047 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749368 2060052 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749369 2061058 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749370 2062061 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749371 2063063 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749372 2064064 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749373 2065068 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749374 2066070 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749375 2067291 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749376 2068292 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749377 2069296 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749378 2070303 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749379 2071314 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749380 2072316 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749381 2073318 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749382 2074321 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749383 2075328 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749384 2076332 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749385 2077337 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749386 2078338 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749387 2079345 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749388 2080347 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749389 2081348 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749390 2082355 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749391 2083361 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749392 2084366 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749393 2085372 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749394 2086379 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749395 2087384 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749396 2088390 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749397 2089395 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749398 2090397 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749399 2091404 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749400 2092410 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749401 2093414 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749402 2094418 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749403 2095422 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749404 2096424 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749405 2097426 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749406 2098428 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749407 2099436 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749408 2100437 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749409 2101440 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749410 2102443 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749411 2103450 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749412 2104455 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749413 2105457 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749414 2106462 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749415 2107470 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749416 2108476 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749417 2109477 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749418 2110478 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749419 2111481 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749420 2112483 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749421 2113489 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749422 2114490 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749423 2115492 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749424 2116496 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749425 2117503 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749426 2118507 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749427 2119509 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749428 2120512 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749429 2121513 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749430 2122515 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749431 2123517 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749432 2124526 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749433 2125528 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749434 2126533 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749435 2127540 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749436 2128541 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749437 2129548 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749438 2130552 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749439 2131556 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749440 2132561 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749441 2133570 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749442 2134572 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749443 2135582 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749444 2136590 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749445 2137594 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749446 2138598 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749447 2139604 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749448 2140609 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749449 2141616 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749450 2142626 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749451 2143632 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749452 2144636 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749453 2145639 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749454 2146645 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749455 2147654 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749456 2148659 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749457 2149666 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749458 2150675 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749459 2151676 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749460 2152679 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749461 2153681 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749462 2154687 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749463 2155694 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749464 2156699 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749465 2157700 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749466 2158704 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749467 2159709 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749468 2160710 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749469 2161714 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749470 2162721 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749471 2163723 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749472 2164730 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749473 2165734 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749474 2166737 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749475 2167744 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749476 2168748 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749477 2169750 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749478 2170755 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749479 2171758 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749480 2172765 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749481 2173769 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749482 2174771 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749483 2175775 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749484 2176777 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749485 2177782 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749486 2178786 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749487 2179793 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749488 2180795 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749489 2181801 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749490 2182807 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749491 2183814 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749492 2184816 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749493 2185817 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749494 2186823 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749495 2187826 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749496 2188834 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749497 2189836 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749498 2190837 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749499 2191842 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749500 2192846 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749501 2193853 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749502 2194858 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749503 2195867 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749504 2196868 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749505 2197873 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749506 2198875 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749507 2199879 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749508 2200884 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749509 2201885 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749510 2202887 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749511 2203894 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749512 2204898 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749513 2205903 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749514 2206904 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749515 2207907 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749516 2208911 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749517 2209913 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749518 2210917 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749519 2211921 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749520 2212924 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749521 2213926 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749522 2214932 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749523 2215939 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749524 2216944 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749525 2217945 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749526 2218946 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749527 2219951 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749528 2220954 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749529 2221956 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749530 2222959 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749531 2223961 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749532 2224967 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749533 2225969 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749534 2226974 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749535 2227979 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749536 2228981 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749537 2229986 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749538 2230991 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749539 2231995 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749540 2232998 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749541 2233999 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749543 2235002 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749544 2236007 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749545 2237009 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749546 2238013 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749547 2239018 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749548 2240025 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749549 2241027 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749550 2242034 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749551 2243038 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749552 2244039 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749553 2245044 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749554 2246046 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749555 2247050 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749556 2248053 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749557 2249054 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749558 2250059 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749559 2251064 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749560 2252065 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749561 2253066 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749562 2254067 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749563 2255069 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749564 2256071 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749565 2257076 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749566 2258081 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749567 2259083 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
1413749568 2260087 -18192 -18703 -19072 -18703 -24365 0 -24096 -18725 -29180
