1413747310 utime AM_vel(rpm) AM_supV(dV) AM_supI(dA)
1413752119 4811357 -18192 -18703 -19072
1413752119 4811608 -18192 -18703 -19072
1413752119 4811862 -18192 -18703 -19072
1413752120 4812121 -18192 -18703 -19072
1413752120 4812373 -18192 -18703 -19072
1413752120 4812627 -18192 -18703 -19072
1413752120 4812880 -18192 -18703 -19072
1413752121 4813134 -18192 -18703 -19072
1413752121 4813387 -18192 -18703 -19072
1413752121 4813640 -18192 -18703 -19072
1413752121 4813896 -18192 -18703 -19072
1413752122 4814147 -18192 -18703 -19072
1413752122 4814401 -18192 -18703 -19072
1413752122 4814653 -18192 -18703 -19072
1413752122 4814907 -18192 -18703 -19072
1413752123 4815162 -18192 -18703 -19072
1413752123 4815414 -18192 -18703 -19072
1413752123 4815667 -18192 -18703 -19072
1413752123 4815919 -18192 -18703 -19072
1413752124 4816171 -18192 -18703 -19072
1413752124 4816425 -18192 -18703 -19072
1413752124 4816683 -18192 -18703 -19072
1413752124 4816938 -18192 -18703 -19072
1413752125 4817191 -18192 -18703 -19072
1413752125 4817446 -18192 -18703 -19072
1413752125 4817701 -18192 -18703 -19072
1413752125 4817954 -18192 -18703 -19072
1413752126 4818210 -18192 -18703 -19072
1413752126 4818463 -18192 -18703 -19072
1413752126 4818714 -18192 -18703 -19072
1413752126 4818965 -18192 -18703 -19072
1413752127 4819218 -18192 -18703 -19072
1413752127 4819473 -18192 -18703 -19072
1413752127 4819728 -18192 -18703 -19072
1413752127 4819981 -18192 -18703 -19072
1413752128 4820236 -18192 -18703 -19072
1413752128 4820490 -18192 -18703 -19072
1413752128 4820741 -18192 -18703 -19072
1413752128 4820995 -18192 -18703 -19072
1413752129 4821250 -18192 -18703 -19072
1413752129 4821502 -18192 -18703 -19072
1413752129 4821753 -18192 -18703 -19072
1413752130 4822007 -18192 -18703 -19072
1413752130 4822258 -18192 -18703 -19072
1413752130 4822511 -18192 -18703 -19072
1413752130 4822763 -18192 -18703 -19072
1413752131 4823017 -18192 -18703 -19072
1413752131 4823268 -18192 -18703 -19072
1413752131 4823519 -18192 -18703 -19072
1413752131 4823771 -18192 -18703 -19072
1413752132 4824024 -18192 -18703 -19072
1413752132 4824278 -18192 -18703 -19072
1413752132 4824530 -18192 -18703 -19072
1413752132 4824785 -18192 -18703 -19072
1413752133 4825037 -18192 -18703 -19072
1413752133 4825293 -18192 -18703 -19072
1413752133 4825545 -18192 -18703 -19072
1413752133 4825797 -18192 -18703 -19072
1413752134 4826052 -18192 -18703 -19072
1413752134 4826307 -18192 -18703 -19072
1413752134 4826561 -18192 -18703 -19072
1413752134 4826815 -18192 -18703 -19072
1413752135 4827072 -18192 -18703 -19072
1413752135 4827330 -18192 -18703 -19072
1413752135 4827581 -18192 -18703 -19072
1413752135 4827836 -18192 -18703 -19072
1413752136 4828094 -18192 -18703 -19072
1413752136 4828348 -18192 -18703 -19072
1413752136 4828599 -18192 -18703 -19072
1413752136 4828852 -18192 -18703 -19072
1413752137 4829105 -18192 -18703 -19072
1413752137 4829360 -18192 -18703 -19072
1413752137 4829613 -18192 -18703 -19072
1413752137 4829866 -18192 -18703 -19072
1413752138 4830123 -18192 -18703 -19072
1413752138 4830375 -18192 -18703 -19072
1413752138 4830627 -18192 -18703 -19072
1413752138 4830880 -18192 -18703 -19072
1413752139 4831135 -18192 -18703 -19072
1413752139 4831389 -18192 -18703 -19072
1413752139 4831644 -18192 -18703 -19072
1413752139 4831897 -18192 -18703 -19072
1413752140 4832153 -18192 -18703 -19072
1413752140 4832408 -18192 -18703 -19072
1413752140 4832662 -18192 -18703 -19072
1413752140 4832917 -18192 -18703 -19072
1413752141 4833175 -18192 -18703 -19072
1413752141 4833426 -18192 -18703 -19072
1413752141 4833680 -18192 -18703 -19072
1413752141 4833932 -18192 -18703 -19072
1413752142 4834187 -18192 -18703 -19072
1413752142 4834444 -18192 -18703 -19072
1413752142 4834698 -18192 -18703 -19072
1413752142 4834954 -18192 -18703 -19072
1413752143 4835206 -18192 -18703 -19072
1413752143 4835458 -18192 -18703 -19072
1413752143 4835710 -18192 -18703 -19072
1413752143 4835964 -18192 -18703 -19072
1413752144 4836218 -18192 -18703 -19072
1413752144 4836473 -18192 -18703 -19072
1413752144 4836724 -18192 -18703 -19072
1413752144 4836979 -18192 -18703 -19072
1413752145 4837235 -18192 -18703 -19072
1413752145 4837488 -18192 -18703 -19072
1413752145 4837739 -18192 -18703 -19072
1413752145 4837992 -18192 -18703 -19072
1413752146 4838246 -18192 -18703 -19072
1413752146 4838500 -18192 -18703 -19072
1413752146 4838754 -18192 -18703 -19072
1413752147 4839010 -18192 -18703 -19072
1413752147 4839262 -18192 -18703 -19072
1413752147 4839518 -18192 -18703 -19072
1413752147 4839771 -18192 -18703 -19072
1413752148 4840022 -18192 -18703 -19072
1413752148 4840276 -18192 -18703 -19072
1413752148 4840527 -18192 -18703 -19072
1413752148 4840781 -18192 -18703 -19072
1413752149 4841032 -18192 -18703 -19072
1413752149 4841287 -18192 -18703 -19072
1413752149 4841538 -18192 -18703 -19072
1413752149 4841791 -18192 -18703 -19072
1413752150 4842044 -18192 -18703 -19072
1413752150 4842298 -18192 -18703 -19072
1413752150 4842553 -18192 -18703 -19072
1413752150 4842807 -18192 -18703 -19072
1413752151 4843059 -18192 -18703 -19072
1413752151 4843313 -18192 -18703 -19072
1413752151 4843568 -18192 -18703 -19072
1413752151 4843823 -18192 -18703 -19072
1413752152 4844075 -18192 -18703 -19072
1413752152 4844326 -18192 -18703 -19072
1413752152 4844580 -18192 -18703 -19072
1413752152 4844831 -18192 -18703 -19072
1413752153 4845083 -18192 -18703 -19072
1413752153 4845336 -18192 -18703 -19072
1413752153 4845587 -18192 -18703 -19072
1413752153 4845839 -18192 -18703 -19072
1413752154 4846092 -18192 -18703 -19072
1413752154 4846343 -18192 -18703 -19072
1413752154 4846598 -18192 -18703 -19072
1413752154 4846851 -18192 -18703 -19072
1413752155 4847106 -18192 -18703 -19072
1413752155 4847358 -18192 -18703 -19072
1413752155 4847609 -18192 -18703 -19072
1413752155 4847860 -18192 -18703 -19072
1413752156 4848112 -18192 -18703 -19072
1413752156 4848366 -18192 -18703 -19072
1413752156 4848619 -18192 -18703 -19072
1413752156 4848874 -18192 -18703 -19072
1413752157 4849129 -18192 -18703 -19072
1413752157 4849384 -18192 -18703 -19072
1413752157 4849635 -18192 -18703 -19072
1413752157 4849889 -18192 -18703 -19072
1413752158 4850140 -18192 -18703 -19072
1413752158 4850392 -18192 -18703 -19072
1413752158 4850646 -18192 -18703 -19072
1413752158 4850897 -18192 -18703 -19072
1413752159 4851151 -18192 -18703 -19072
1413752159 4851406 -18192 -18703 -19072
1413752159 4851658 -18192 -18703 -19072
1413752159 4851912 -18192 -18703 -19072
1413752160 4852594 -18192 -18703 -19072
1413752160 4852847 -18192 -18703 -19072
1413752161 4853102 -18192 -18703 -19072
1413752161 4853360 -18192 -18703 -19072
1413752161 4853616 -18192 -18703 -19072
1413752161 4853877 -18192 -18703 -19072
1413752162 4854129 -18192 -18703 -19072
1413752162 4854386 -18192 -18703 -19072
1413752162 4854638 -18192 -18703 -19072
1413752162 4854894 -18192 -18703 -19072
1413752163 4855147 -18192 -18703 -19072
1413752163 4855404 -18192 -18703 -19072
1413752163 4855657 -18192 -18703 -19072
1413752163 4855908 -18192 -18703 -19072
1413752164 4856163 -18192 -18703 -19072
1413752164 4856422 -18192 -18703 -19072
1413752164 4856679 -18192 -18703 -19072
1413752164 4856930 -18192 -18703 -19072
1413752165 4857187 -18192 -18703 -19072
1413752165 4857438 -18192 -18703 -19072
1413752165 4857693 -18192 -18703 -19072
1413752165 4857948 -18192 -18703 -19072
1413752166 4858200 -18192 -18703 -19072
1413752166 4858454 -18192 -18703 -19072
1413752166 4858705 -18192 -18703 -19072
1413752166 4858957 -18192 -18703 -19072
1413752167 4859212 -18192 -18703 -19072
1413752167 4859468 -18192 -18703 -19072
1413752167 4859726 -18192 -18703 -19072
1413752167 4859984 -18192 -18703 -19072
1413752168 4860242 -18192 -18703 -19072
1413752168 4860499 -18192 -18703 -19072
1413752168 4860751 -18192 -18703 -19072
1413752169 4861008 -18192 -18703 -19072
1413752169 4861268 -18192 -18703 -19072
1413752169 4861524 -18192 -18703 -19072
1413752169 4861779 -18192 -18703 -19072
1413752170 4862034 -18192 -18703 -19072
1413752170 4862285 -18192 -18703 -19072
1413752170 4862539 -18192 -18703 -19072
1413752170 4862791 -18192 -18703 -19072
1413752171 4863047 -18192 -18703 -19072
1413752171 4863301 -18192 -18703 -19072
1413752171 4863555 -18192 -18703 -19072
1413752171 4863809 -18192 -18703 -19072
1413752172 4864062 -18192 -18703 -19072
1413752172 4864317 -18192 -18703 -19072
1413752172 4864575 -18192 -18703 -19072
1413752172 4864829 -18192 -18703 -19072
1413752173 4865082 -18192 -18703 -19072
1413752173 4865334 -18192 -18703 -19072
1413752173 4865586 -18192 -18703 -19072
1413752173 4865838 -18192 -18703 -19072
1413752174 4866097 -18192 -18703 -19072
1413752174 4866353 -18192 -18703 -19072
1413752174 4866607 -18192 -18703 -19072
1413752174 4866861 -18192 -18703 -19072
1413752175 4867115 -18192 -18703 -19072
1413752175 4867371 -18192 -18703 -19072
1413752175 4867624 -18192 -18703 -19072
1413752175 4867882 -18192 -18703 -19072
1413752176 4868134 -18192 -18703 -19072
1413752176 4868398 -18192 -18703 -19072
1413752176 4868649 -18192 -18703 -19072
1413752176 4868902 -18192 -18703 -19072
1413752177 4869162 -18192 -18703 -19072
1413752177 4869419 -18192 -18703 -19072
1413752177 4869674 -18192 -18703 -19072
1413752177 4869926 -18192 -18703 -19072
1413752178 4870183 -18192 -18703 -19072
1413752178 4870437 -18192 -18703 -19072
1413752178 4870695 -18192 -18703 -19072
1413752178 4870948 -18192 -18703 -19072
1413752179 4871206 -18192 -18703 -19072
1413752179 4871465 -18192 -18703 -19072
1413752179 4871718 -18192 -18703 -19072
1413752179 4871973 -18192 -18703 -19072
1413752180 4872230 -18192 -18703 -19072
1413752180 4872486 -18192 -18703 -19072
1413752180 4872740 -18192 -18703 -19072
1413752180 4872994 -18192 -18703 -19072
1413752181 4873254 -18192 -18703 -19072
1413752181 4873508 -18192 -18703 -19072
1413752181 4873761 -18192 -18703 -19072
1413752182 4874012 -18192 -18703 -19072
1413752182 4874269 -18192 -18703 -19072
1413752182 4874522 -18192 -18703 -19072
1413752182 4874780 -18192 -18703 -19072
1413752183 4875032 -18192 -18703 -19072
1413752183 4875289 -18192 -18703 -19072
1413752183 4875546 -18192 -18703 -19072
1413752183 4875798 -18192 -18703 -19072
1413752184 4876051 -18192 -18703 -19072
1413752184 4876302 -18192 -18703 -19072
1413752184 4876554 -18192 -18703 -19072
1413752184 4876806 -18192 -18703 -19072
1413752185 4877059 -18192 -18703 -19072
1413752185 4877315 -18192 -18703 -19072
1413752185 4877570 -18192 -18703 -19072
1413752185 4877828 -18192 -18703 -19072
1413752186 4878084 -18192 -18703 -19072
1413752186 4878341 -18192 -18703 -19072
1413752186 4878595 -18192 -18703 -19072
1413752186 4878846 -18192 -18703 -19072
1413752187 4879100 -18192 -18703 -19072
1413752187 4879352 -18192 -18703 -19072
1413752187 4879606 -18192 -18703 -19072
1413752187 4879859 -18192 -18703 -19072
1413752188 4880116 -18192 -18703 -19072
1413752188 4880371 -18192 -18703 -19072
1413752188 4880628 -18192 -18703 -19072
1413752188 4880883 -18192 -18703 -19072
1413752189 4881136 -18192 -18703 -19072
1413752189 4881402 -18192 -18703 -19072
1413752189 4881659 -18192 -18703 -19072
1413752189 4881913 -18192 -18703 -19072
1413752190 4882175 -18192 -18703 -19072
1413752190 4882429 -18192 -18703 -19072
1413752190 4882684 -18192 -18703 -19072
1413752190 4882935 -18192 -18703 -19072
1413752191 4883189 -18192 -18703 -19072
1413752191 4883440 -18192 -18703 -19072
1413752191 4883696 -18192 -18703 -19072
1413752191 4883948 -18192 -18703 -19072
1413752192 4884204 -18192 -18703 -19072
1413752192 4884461 -18192 -18703 -19072
1413752192 4884714 -18192 -18703 -19072
1413752192 4884965 -18192 -18703 -19072
1413752193 4885222 -18192 -18703 -19072
1413752193 4885478 -18192 -18703 -19072
1413752193 4885733 -18192 -18703 -19072
1413752193 4885988 -18192 -18703 -19072
1413752194 4886240 -18192 -18703 -19072
1413752194 4886494 -18192 -18703 -19072
1413752194 4886746 -18192 -18703 -19072
1413752195 4887003 -18192 -18703 -19072
1413752195 4887257 -18192 -18703 -19072
1413752195 4887593 -18192 -18703 -19072
1413752195 4887851 -18192 -18703 -19072
1413752196 4888108 -18192 -18703 -19072
1413752196 4888373 -18192 -18703 -19072
1413752196 4888629 -18192 -18703 -19072
1413752196 4888882 -18192 -18703 -19072
1413752197 4889139 -18192 -18703 -19072
1413752197 4889397 -18192 -18703 -19072
1413752197 4889653 -18192 -18703 -19072
1413752197 4889910 -18192 -18703 -19072
1413752198 4890161 -18192 -18703 -19072
1413752198 4890413 -18192 -18703 -19072
1413752198 4890671 -18192 -18703 -19072
1413752198 4890922 -18192 -18703 -19072
1413752199 4891176 -18192 -18703 -19072
1413752199 4891436 -18192 -18703 -19072
1413752199 4891694 -18192 -18703 -19072
1413752199 4891945 -18192 -18703 -19072
1413752200 4892198 -18192 -18703 -19072
1413752200 4892461 -18192 -18703 -19072
1413752200 4892719 -18192 -18703 -19072
1413752200 4892975 -18192 -18703 -19072
1413752201 4893234 -18192 -18703 -19072
1413752201 4893491 -18192 -18703 -19072
1413752201 4893745 -18192 -18703 -19072
1413752201 4893998 -18192 -18703 -19072
1413752202 4894252 -18192 -18703 -19072
1413752202 4894507 -18192 -18703 -19072
1413752202 4894758 -18192 -18703 -19072
1413752203 4895015 -18192 -18703 -19072
1413752203 4895266 -18192 -18703 -19072
1413752203 4895524 -18192 -18703 -19072
1413752203 4895780 -18192 -18703 -19072
1413752204 4896036 -18192 -18703 -19072
1413752204 4896287 -18192 -18703 -19072
1413752204 4896543 -18192 -18703 -19072
1413752204 4896799 -18192 -18703 -19072
1413752205 4897053 -18192 -18703 -19072
1413752205 4897306 -18192 -18703 -19072
1413752205 4897562 -18192 -18703 -19072
1413752205 4897813 -18192 -18703 -19072
1413752206 4898072 -18192 -18703 -19072
1413752206 4898330 -18192 -18703 -19072
1413752206 4898581 -18192 -18703 -19072
1413752206 4898834 -18192 -18703 -19072
1413752207 4899092 -18192 -18703 -19072
1413752207 4899343 -18192 -18703 -19072
1413752207 4899600 -18192 -18703 -19072
1413752207 4899856 -18192 -18703 -19072
1413752208 4900109 -18192 -18703 -19072
1413752208 4900370 -18192 -18703 -19072
1413752208 4900624 -18192 -18703 -19072
1413752208 4900875 -18192 -18703 -19072
1413752209 4901136 -18192 -18703 -19072
1413752209 4901399 -18192 -18703 -19072
1413752209 4901657 -18192 -18703 -19072
1413752209 4901912 -18192 -18703 -19072
1413752210 4902169 -18192 -18703 -19072
1413752210 4902617 -18192 -18703 -19072
1413752210 4902875 -18192 -18703 -19072
1413752211 4903130 -18192 -18703 -19072
1413752211 4903390 -18192 -18703 -19072
1413752211 4903646 -18192 -18703 -19072
1413752211 4903897 -18192 -18703 -19072
1413752212 4904154 -18192 -18703 -19072
1413752212 4904410 -18192 -18703 -19072
1413752212 4904667 -18192 -18703 -19072
1413752212 4904920 -18192 -18703 -19072
1413752213 4905174 -18192 -18703 -19072
1413752213 4905425 -18192 -18703 -19072
1413752213 4905678 -18192 -18703 -19072
1413752213 4905935 -18192 -18703 -19072
1413752214 4906187 -18192 -18703 -19072
1413752214 4906438 -18192 -18703 -19072
1413752214 4906694 -18192 -18703 -19072
1413752214 4906946 -18192 -18703 -19072
1413752215 4907201 -18192 -18703 -19072
1413752215 4907458 -18192 -18703 -19072
1413752215 4907715 -18192 -18703 -19072
1413752215 4907971 -18192 -18703 -19072
1413752216 4908228 -18192 -18703 -19072
1413752216 4908485 -18192 -18703 -19072
1413752216 4908736 -18192 -18703 -19072
1413752216 4908993 -18192 -18703 -19072
1413752217 4909247 -18192 -18703 -19072
1413752217 4909502 -18192 -18703 -19072
1413752217 4909756 -18192 -18703 -19072
1413752218 4910010 -18192 -18703 -19072
1413752218 4910262 -18192 -18703 -19072
1413752218 4910526 -18192 -18703 -19072
1413752218 4910777 -18192 -18703 -19072
1413752219 4911031 -18192 -18703 -19072
1413752219 4911284 -18192 -18703 -19072
1413752219 4911539 -18192 -18703 -19072
1413752219 4911790 -18192 -18703 -19072
1413752220 4912044 -18192 -18703 -19072
1413752220 4912298 -18192 -18703 -19072
1413752220 4912552 -18192 -18703 -19072
1413752220 4912803 -18192 -18703 -19072
1413752221 4913057 -18192 -18703 -19072
1413752221 4913313 -18192 -18703 -19072
1413752221 4913585 -18192 -18703 -19072
1413752221 4913840 -18192 -18703 -19072
1413752222 4914093 -18192 -18703 -19072
1413752222 4914344 -18192 -18703 -19072
1413752222 4914598 -18192 -18703 -19072
1413752222 4914851 -18192 -18703 -19072
1413752223 4915105 -18192 -18703 -19072
1413752223 4915365 -18192 -18703 -19072
1413752223 4915620 -18192 -18703 -19072
1413752223 4915875 -18192 -18703 -19072
1413752224 4916130 -18192 -18703 -19072
1413752224 4916383 -18192 -18703 -19072
1413752224 4916635 -18192 -18703 -19072
1413752224 4916890 -18192 -18703 -19072
1413752225 4917142 -18192 -18703 -19072
1413752225 4917398 -18192 -18703 -19072
1413752225 4917664 -18192 -18703 -19072
1413752225 4917916 -18192 -18703 -19072
1413752226 4918174 -18192 -18703 -19072
1413752226 4918426 -18192 -18703 -19072
1413752226 4918679 -18192 -18703 -19072
1413752226 4918930 -18192 -18703 -19072
1413752227 4919184 -18192 -18703 -19072
1413752227 4919442 -18192 -18703 -19072
1413752227 4919694 -18192 -18703 -19072
1413752227 4919951 -18192 -18703 -19072
1413752228 4920203 -18192 -18703 -19072
1413752228 4920455 -18192 -18703 -19072
1413752228 4920711 -18192 -18703 -19072
1413752228 4920966 -18192 -18703 -19072
1413752229 4921219 -18192 -18703 -19072
1413752229 4921497 -18192 -18703 -19072
1413752229 4921748 -18192 -18703 -19072
1413752229 4921999 -18192 -18703 -19072
1413752230 4922255 -18192 -18703 -19072
1413752230 4922514 -18192 -18703 -19072
1413752230 4922766 -18192 -18703 -19072
1413752231 4923017 -18192 -18703 -19072
1413752231 4923271 -18192 -18703 -19072
1413752231 4923526 -18192 -18703 -19072
1413752231 4923777 -18192 -18703 -19072
1413752232 4924029 -18192 -18703 -19072
1413752232 4924280 -18192 -18703 -19072
1413752232 4924537 -18192 -18703 -19072
1413752232 4924793 -18192 -18703 -19072
1413752233 4925045 -18192 -18703 -19072
1413752233 4925298 -18192 -18703 -19072
1413752233 4925553 -18192 -18703 -19072
1413752233 4925808 -18192 -18703 -19072
1413752234 4926062 -18192 -18703 -19072
1413752234 4926316 -18192 -18703 -19072
1413752234 4926579 -18192 -18703 -19072
1413752234 4926835 -18192 -18703 -19072
1413752235 4927086 -18192 -18703 -19072
1413752235 4927344 -18192 -18703 -19072
1413752235 4927600 -18192 -18703 -19072
1413752235 4927857 -18192 -18703 -19072
1413752236 4928111 -18192 -18703 -19072
1413752236 4928368 -18192 -18703 -19072
1413752236 4928623 -18192 -18703 -19072
1413752236 4928878 -18192 -18703 -19072
1413752237 4929130 -18192 -18703 -19072
