1413747310 utime volts24 volts12 gappos gapmotor BSChKill MotCont MotPreC ArrCont ArrPreC GapD1 GapIN1 GapIN2 ArrayA ArrayB ArrayC Estop Thren
1413751769 4461600 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751770 4462601 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751771 4463607 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751772 4464611 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751773 4465612 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751774 4466619 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751775 4467626 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751776 4468627 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751777 4469628 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751778 4470629 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751779 4471635 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751780 4472636 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751781 4473640 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751782 4474642 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751783 4475647 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751784 4476654 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751785 4477655 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751786 4478657 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751787 4479660 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751788 4480662 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751789 4481663 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751790 4482666 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751791 4483668 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751792 4484671 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751793 4485678 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751794 4486679 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751795 4487680 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751796 4488690 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751797 4489693 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751798 4490700 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751799 4491706 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751800 4492710 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751801 4493713 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751802 4494721 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751803 4495724 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751804 4496728 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751805 4497731 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751806 4498738 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751807 4499742 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751808 4500748 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751809 4501753 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751810 4502755 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751811 4503759 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751812 4504765 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751813 4505771 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751814 4506777 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751815 4507788 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751816 4508796 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751817 4509802 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751818 4510811 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751819 4511815 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751820 4512819 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751821 4513824 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751822 4514835 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751823 4515838 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751824 4516840 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751825 4517842 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751826 4518844 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751827 4519852 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751828 4520856 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751829 4521858 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751830 4522860 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751831 4523866 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751832 4524875 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751833 4525879 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751834 4526884 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751835 4527887 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751836 4528893 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751837 4529894 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751838 4530895 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751839 4531900 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751840 4532908 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751841 4533911 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751842 4534915 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751843 4535921 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751844 4536926 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751845 4537930 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751846 4538937 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751847 4539944 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751848 4540949 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751849 4541950 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751850 4542955 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751851 4543961 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751852 4544964 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751853 4545970 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751854 4546976 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751855 4547982 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751856 4548990 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751857 4549992 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751858 4550995 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751860 4552000 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751861 4553008 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751862 4554014 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751863 4555017 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751864 4556023 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751865 4557025 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751866 4558032 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751867 4559035 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751868 4560052 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751869 4561060 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751870 4562064 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751871 4563071 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751872 4564074 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751873 4565078 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751874 4566084 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751875 4567091 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751876 4568098 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751877 4569104 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751878 4570111 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751879 4571114 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751880 4572123 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751881 4573128 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751882 4574130 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751883 4575145 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751884 4576149 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751885 4577157 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751886 4578161 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751887 4579165 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751888 4580172 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751889 4581178 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751890 4582184 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751891 4583188 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751892 4584195 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751893 4585198 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751894 4586201 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751895 4587209 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751896 4588213 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751897 4589220 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751898 4590227 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751899 4591230 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751900 4592236 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751901 4593242 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751902 4594243 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751903 4595247 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751904 4596253 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751905 4597260 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751906 4598264 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751907 4599269 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751908 4600270 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751909 4601271 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751910 4602277 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751911 4603284 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751912 4604288 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751913 4605294 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751914 4606299 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751915 4607306 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751916 4608307 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751917 4609309 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751918 4610311 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751919 4611317 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751920 4612320 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751921 4613322 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751922 4614328 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751923 4615329 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751924 4616334 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751925 4617336 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751926 4618341 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751927 4619346 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751928 4620352 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751929 4621354 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751930 4622359 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751931 4623364 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751932 4624381 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751933 4625382 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751934 4626385 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751935 4627390 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751936 4628398 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751937 4629404 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751938 4630407 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751939 4631410 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751940 4632419 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751941 4633427 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751942 4634428 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751943 4635438 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751944 4636440 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751945 4637443 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751946 4638445 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751947 4639449 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751948 4640453 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751949 4641458 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751950 4642462 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751951 4643467 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751952 4644469 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751953 4645471 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751954 4646474 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751955 4647478 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751956 4648481 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751957 4649484 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751958 4650503 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751959 4651506 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751960 4652511 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751961 4653515 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751962 4654520 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751963 4655526 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751964 4656527 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751965 4657529 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751966 4658531 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751967 4659536 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751968 4660538 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751969 4661539 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751970 4662542 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751971 4663545 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751972 4664548 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751973 4665550 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751974 4666551 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751975 4667552 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751976 4668558 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751977 4669561 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751978 4670563 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751979 4671565 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751980 4672570 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751981 4673575 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751982 4674578 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751983 4675581 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751984 4676586 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751985 4677591 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751986 4678595 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751987 4679597 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751988 4680600 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751989 4681602 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751990 4682606 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751991 4683611 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751992 4684614 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751993 4685617 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751994 4686622 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751995 4687625 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751996 4688631 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413751997 4689635 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751998 4690638 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413751999 4691641 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752000 4692644 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752001 4693645 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752002 4694650 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752003 4695653 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752004 4696658 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752005 4697659 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752006 4698662 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752007 4699667 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752008 4700670 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752009 4701675 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752010 4702676 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752011 4703681 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752012 4704685 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752013 4705687 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752014 4706691 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752015 4707694 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752016 4708700 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752017 4709705 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752018 4710712 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752019 4711715 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752020 4712720 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752021 4713722 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752022 4714725 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752023 4715730 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752024 4716733 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752025 4717738 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752026 4718743 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752027 4719748 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752028 4720749 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752029 4721756 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752030 4722757 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752031 4723762 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752032 4724767 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752033 4725771 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752034 4726776 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752035 4727778 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752036 4728782 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752037 4729783 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752038 4730784 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752039 4731789 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752040 4732790 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752041 4733791 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752042 4734796 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752043 4735801 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752044 4736802 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752045 4737803 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752046 4738805 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752047 4739806 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752048 4740809 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752049 4741813 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752050 4742818 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752051 4743820 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752052 4744823 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752053 4745826 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752054 4746828 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752055 4747831 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752056 4748833 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752057 4749838 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752058 4750839 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752059 4751841 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752060 4752845 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752061 4753849 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752062 4754853 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752063 4755869 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752064 4756872 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752065 4757874 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752066 4758878 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752067 4759880 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752068 4760882 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752069 4761888 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752070 4762890 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752071 4763892 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752072 4764899 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752073 4765904 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752074 4766907 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752075 4767908 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752076 4768912 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752077 4769914 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752078 4770921 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752079 4771923 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752080 4772925 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752081 4773928 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752082 4774929 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752083 4775930 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752084 4776931 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752085 4777933 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752086 4778935 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752087 4779938 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752088 4780940 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752089 4781944 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
1413752090 4782946 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752091 4783947 0 0 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
1413752092 4784949 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
