1413741615 utime T(cK) I(cA) V(mV) V_sup(mV) Stat T(cK) I(cA) V(mV) V_sup(mV) Stat
1413742909 1295352 29565 -87 12845 0 1 29475 -87 11470 66 1
1413742910 1296355 29565 -89 12845 0 1 29475 -87 11470 66 1
1413742911 1297357 29565 -89 12845 0 1 29475 -87 11470 66 1
1413742912 1298358 29565 -87 12845 0 1 29475 -89 11470 77 1
1413742913 1299362 29565 -87 12845 0 1 29475 -87 11470 77 1
1413742914 1300366 29565 -87 12845 0 1 29475 -89 11465 77 1
1413742915 1301370 29565 -89 12845 0 1 29475 -89 11465 66 1
1413742916 1302374 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742917 1303376 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742918 1304381 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742919 1305382 29565 -87 12845 0 1 29475 -87 11465 77 1
1413742920 1306383 29565 -87 12845 0 1 29475 -89 11465 77 1
1413742921 1307385 29565 -87 12845 0 1 29475 -87 11465 66 1
1413742922 1308389 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742923 1309392 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742924 1310400 29565 -89 12845 0 1 29475 -87 11465 77 1
1413742925 1311405 29565 -87 12845 0 1 29475 -89 11465 66 1
1413742926 1312408 29565 -87 12845 0 1 29475 -89 11465 66 1
1413742927 1313411 29565 -87 12845 0 1 29475 -89 11465 77 1
1413742928 1314412 29565 -87 12845 0 1 29475 -87 11465 77 1
1413742929 1315416 29565 -87 12845 0 1 29475 -87 11465 66 1
1413742930 1316424 29565 -89 12845 0 1 29475 -89 11465 77 1
1413742931 1317429 29565 -87 12845 0 1 29475 -87 11465 77 1
1413742932 1318431 29565 -87 12845 0 1 29475 -87 11465 66 1
1413742933 1319434 29565 -89 12840 0 1 29475 -87 11465 77 1
1413742934 1320440 29565 -89 12840 0 1 29475 -89 11465 77 1
1413742935 1321443 29565 -87 12845 0 1 29475 -87 11465 77 1
1413742936 1322447 29565 -87 12845 0 1 29475 -87 11465 77 1
1413742937 1323448 29565 -87 12845 0 1 29475 -87 11465 66 1
1413742938 1324453 29565 -89 12845 0 1 29475 -87 11465 77 1
1413742939 1325454 29565 -87 12845 0 1 29475 -87 11465 66 1
1413742940 1326455 29565 -87 12840 0 1 29475 -89 11465 77 1
1413742941 1327456 29565 -87 12840 0 1 29475 -89 11465 77 1
1413742942 1328457 29565 -87 12840 0 1 29475 -87 11465 66 1
1413742943 1329461 29565 -87 12840 0 1 29475 -87 11465 77 1
1413742944 1330466 29565 -87 12840 0 1 29475 -89 11465 66 1
1413742945 1331470 29565 -89 12840 0 1 29475 -89 11465 77 1
1413742946 1332472 29565 -89 12840 0 1 29475 -89 11465 66 1
1413742947 1333477 29565 -87 12840 0 1 29475 -87 11465 77 1
1413742948 1334482 29565 -87 12840 0 1 29475 -87 11465 77 1
1413742949 1335486 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742950 1336490 29565 -87 12840 0 1 29475 -87 11465 66 1
1413742951 1337494 29565 -89 12840 0 1 29475 -89 11460 77 1
1413742952 1338496 29565 -87 12840 0 1 29475 -87 11465 66 1
1413742953 1339498 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742954 1340501 29565 -87 12840 0 1 29475 -89 11460 77 1
1413742955 1341505 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742956 1342510 29565 -87 12840 0 1 29475 -87 11460 66 1
1413742957 1343516 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742958 1344521 29565 -87 12840 0 1 29475 -89 11460 77 1
1413742959 1345523 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742960 1346528 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742961 1347529 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742962 1348535 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742963 1349539 29565 -87 12840 0 1 29475 -87 11460 66 1
1413742964 1350541 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742965 1351543 29565 -89 12840 0 1 29475 -89 11460 77 1
1413742966 1352552 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742967 1353553 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742968 1354558 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742969 1355565 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742970 1356569 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742971 1357571 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742972 1358572 29565 -87 12835 0 1 29475 -87 11460 66 1
1413742973 1359577 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742974 1360582 29565 -87 12840 0 1 29475 -87 11460 66 1
1413742975 1361588 29565 -87 12835 0 1 29475 -87 11460 66 1
1413742976 1362590 29565 -87 12835 0 1 29475 -87 11460 66 1
1413742977 1363594 29565 -87 12840 0 1 29475 -87 11460 77 1
1413742978 1364598 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742979 1365599 29565 -87 12835 0 1 29475 -87 11460 66 1
1413742980 1366601 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742981 1367608 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742982 1368617 29565 -87 12835 0 1 29475 -89 11460 77 1
1413742983 1369619 29565 -87 12835 0 1 29475 -89 11455 77 1
1413742984 1370620 29565 -87 12835 0 1 29475 -89 11460 77 1
1413742985 1371621 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742986 1372629 29565 -87 12835 0 1 29475 -87 11460 77 1
1413742987 1373637 29565 -89 12835 0 1 29475 -87 11460 77 1
1413742988 1374644 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742989 1375645 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742990 1376650 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742991 1377654 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742992 1378661 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742993 1379662 29565 -87 12835 0 1 29475 -87 11455 66 1
1413742994 1380666 29565 -87 12835 0 1 29475 -87 11455 77 1
1413742995 1381672 29565 -87 12835 0 1 29475 -87 11455 66 1
1413742996 1382678 29565 -87 12835 0 1 29475 -87 11455 66 1
1413742997 1383679 29565 -87 12835 0 1 29475 -87 11455 66 1
1413742998 1384683 29565 -89 12835 0 1 29475 -89 11455 77 1
1413742999 1385688 29565 -89 12835 0 1 29475 -89 11455 77 1
1413743000 1386690 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743001 1387697 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743002 1388704 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743003 1389710 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743004 1390712 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743005 1391715 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743006 1392720 29565 -87 12835 0 1 29475 -87 11455 77 1
1413743007 1393725 29565 -87 12830 0 1 29475 -87 11455 77 1
1413743008 1394726 29565 -87 12830 0 1 29475 -87 11455 77 1
1413743009 1395728 29565 -87 12835 0 1 29475 -87 11455 66 1
1413743010 1396734 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743011 1397741 29565 -87 12830 0 1 29475 -87 11455 77 1
1413743012 1398748 29565 -87 12830 0 1 29475 -89 11455 77 1
1413743013 1399751 29565 -87 12830 0 1 29475 -87 11455 77 1
1413743014 1400755 29565 -89 12830 0 1 29475 -87 11455 77 1
1413743015 1401760 29565 -89 12830 0 1 29475 -89 11450 77 1
1413743016 1402767 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743017 1403772 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743018 1404774 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743019 1405779 29565 -87 12830 0 1 29475 -87 11455 77 1
1413743020 1406781 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743021 1407785 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743022 1408786 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743023 1409788 29565 -87 12830 0 1 29475 -87 11455 66 1
1413743024 1410789 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743025 1411799 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743026 1412801 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743027 1413808 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743028 1414814 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743029 1415818 29565 -87 12830 0 1 29475 -87 11450 66 1
1413743030 1416821 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743031 1417828 29565 -89 12830 0 1 29475 -89 11450 77 1
1413743032 1418836 29565 -87 12830 0 1 29475 -89 11450 77 1
1413743033 1419844 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743034 1420846 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743035 1421849 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743036 1422852 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743037 1423854 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743038 1424855 29565 -87 12830 0 1 29475 -87 11450 66 1
1413743039 1425859 29565 -87 12830 0 1 29475 -87 11450 77 1
1413743040 1426866 29565 -87 12830 0 1 29475 -87 11450 66 1
1413743041 1427873 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743042 1428874 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743043 1429879 29565 -87 12830 0 1 29475 -87 11450 66 1
1413743044 1430885 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743045 1431886 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743046 1432890 29565 -89 12825 0 1 29475 -89 11450 77 1
1413743047 1433898 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743048 1434901 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743049 1435905 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743050 1436920 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743051 1437928 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743052 1438931 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743053 1439934 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743054 1440939 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743055 1441947 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743056 1442953 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743057 1443957 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743058 1444959 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743059 1445963 29565 -87 12825 0 1 29475 -87 11450 66 1
1413743060 1446970 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743061 1447974 29565 -87 12825 0 1 29475 -87 11450 77 1
1413743062 1448976 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743063 1449979 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743064 1450985 29565 -89 12825 0 1 29475 -89 11445 66 1
1413743065 1451991 29565 -89 12825 0 1 29475 -89 11445 77 1
1413743066 1452998 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743068 1454001 29565 -87 12825 0 1 29475 -87 11445 66 1
1413743069 1455004 29565 -87 12825 0 1 29475 -87 11445 66 1
1413743070 1456006 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743071 1457009 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743072 1458011 29565 -87 12825 0 1 29475 -87 11445 66 1
1413743073 1459019 29565 -87 12825 0 1 29475 -87 11445 66 1
1413743074 1460021 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743075 1461027 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743076 1462035 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743077 1463052 29565 -87 12825 0 1 29475 -87 11445 77 1
1413743078 1464056 29565 -89 12820 0 1 29475 -89 11445 77 1
1413743079 1465061 29565 -89 12820 0 1 29475 -87 11445 77 1
1413743080 1466062 29565 -89 12820 0 1 29475 -89 11445 77 1
1413743081 1467064 29565 -89 12820 0 1 29475 -89 11445 66 1
1413743082 1468067 29565 -89 12820 0 1 29475 -89 11445 77 1
1413743083 1469068 29565 -89 12820 0 1 29475 -87 11445 77 1
1413743084 1470069 29565 -87 12820 0 1 29475 -89 11445 77 1
1413743085 1471070 29565 -89 12820 0 1 29475 -89 11445 77 1
1413743086 1472081 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743087 1473088 29565 -87 12820 0 1 29475 -87 11445 66 1
1413743088 1474096 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743089 1475098 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743090 1476099 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743091 1477105 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743092 1478107 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743093 1479110 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743094 1480115 29565 -87 12820 0 1 29475 -87 11445 77 1
1413743095 1481121 29565 -87 12820 0 1 29475 -87 11445 66 1
1413743096 1482123 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743097 1483132 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743098 1484134 29565 -89 12820 0 1 29475 -89 11440 77 1
1413743099 1485139 29565 -87 12820 0 1 29475 -89 11440 66 1
1413743100 1486142 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743101 1487146 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743102 1488148 29565 -89 12820 0 1 29475 -87 11440 66 1
1413743103 1489152 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743104 1490156 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743105 1491162 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743106 1492165 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743107 1493166 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743108 1494169 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743109 1495171 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743110 1496181 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743111 1497185 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743112 1498190 29565 -87 12820 0 1 29475 -87 11440 66 1
1413743113 1499193 29565 -87 12815 0 1 29475 -89 11440 77 1
1413743114 1500201 29565 -89 12815 0 1 29475 -87 11440 77 1
1413743115 1501204 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743116 1502208 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743117 1503209 29565 -87 12820 0 1 29475 -87 11440 77 1
1413743118 1504214 29565 -87 12815 0 1 29475 -87 11440 77 1
1413743119 1505218 29565 -87 12815 0 1 29475 -87 11440 77 1
1413743120 1506390 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743121 1507393 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743122 1508396 29565 -87 12815 0 1 29475 -87 11440 77 1
1413743123 1509398 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743124 1510399 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743125 1511402 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743126 1512403 29565 -87 12815 0 1 29475 -87 11440 77 1
1413743127 1513417 29565 -87 12815 0 1 29475 -87 11440 66 1
1413743128 1514419 29610 -87 12815 0 1 29475 -87 11435 77 1
1413743129 1515422 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743130 1516426 29565 -87 12815 0 1 29475 -89 11435 66 1
1413743131 1517432 29565 -87 12815 0 1 29475 -87 11440 77 1
1413743132 1518437 29565 -89 12815 0 1 29475 -89 11435 77 1
1413743133 1519439 29565 -87 12815 0 1 29475 -89 11435 66 1
1413743134 1520446 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743135 1521448 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743136 1522452 29565 -87 12815 0 1 29475 -87 11435 66 1
1413743137 1523456 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743138 1524462 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743139 1525469 29565 -87 12815 0 1 29475 -89 11435 77 1
1413743140 1526475 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743141 1527480 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743142 1528481 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743143 1529486 29565 -87 12815 0 1 29475 -87 11435 66 1
1413743144 1530491 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743145 1531497 29565 -89 12815 0 1 29475 -89 11435 66 1
1413743146 1532507 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743147 1533510 29565 -87 12810 0 1 29475 -89 11435 66 1
1413743148 1534517 29610 -87 12810 0 1 29475 -87 11435 77 1
1413743149 1535523 29565 -87 12815 0 1 29475 -87 11435 77 1
1413743150 1536529 29565 -87 12810 0 1 29475 -87 11435 66 1
1413743151 1537537 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743152 1538543 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743153 1539549 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743154 1540553 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743155 1541554 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743156 1542558 29565 -87 12810 0 1 29475 -87 11435 66 1
1413743157 1543559 29565 -87 12810 0 1 29475 -87 11435 77 1
1413743158 1544565 29565 -87 12810 0 1 29475 -89 11435 77 1
1413743159 1545572 29565 -87 12810 0 1 29475 -87 11435 66 1
1413743160 1546584 29565 -87 12810 0 1 29475 -87 11435 66 1
1413743161 1547590 29610 -87 12810 0 1 29475 -87 11430 77 1
1413743162 1548596 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743163 1549609 29565 -87 12810 0 1 29475 -87 11435 66 1
1413743164 1550611 29565 -87 12810 0 1 29475 -89 11435 66 1
1413743165 1551612 29565 -87 12810 0 1 29475 -89 11430 77 1
1413743166 1552618 29565 -89 12810 0 1 29475 -89 11430 77 1
1413743167 1553623 29610 -87 12810 0 1 29475 -87 11430 66 1
1413743168 1554630 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743169 1555637 29565 -87 12810 0 1 29475 -89 11430 77 1
1413743170 1556644 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743171 1557654 29610 -87 12810 0 1 29475 -87 11430 77 1
1413743172 1558660 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743173 1559666 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743174 1560674 29565 -87 12810 0 1 29475 -87 11430 77 1
1413743175 1561679 29565 -87 12810 0 1 29475 -89 11430 66 1
1413743176 1562685 29610 -87 12810 0 1 29475 -87 11430 77 1
1413743177 1563692 29565 -87 12810 0 1 29475 -87 11430 66 1
1413743178 1564702 29565 -87 12810 0 1 29475 -89 11430 77 1
1413743179 1565708 29565 -87 12810 0 1 29475 -89 11430 77 1
1413743180 1566713 29565 -87 12810 0 1 29475 -87 11430 66 1
1413743181 1567719 29610 -87 12810 0 1 29475 -87 11430 77 1
1413743182 1568726 29565 -87 12810 0 1 29520 -87 11430 66 1
1413743183 1569728 29610 -87 12805 0 1 29475 -87 11430 77 1
1413743184 1570731 29610 -87 12810 0 1 29475 -87 11430 77 1
1413743185 1571736 29610 -87 12810 0 1 29475 -89 11430 77 1
1413743186 1572743 29565 -87 12805 0 1 29475 -87 11430 77 1
1413743187 1573749 29565 -87 12805 0 1 29475 -87 11430 77 1
1413743188 1574756 29610 -87 12805 0 1 29475 -89 11430 77 1
1413743189 1575761 29610 -87 12805 0 1 29475 -87 11430 77 1
1413743190 1576768 29565 -87 12805 0 1 29475 -87 11430 77 1
1413743191 1577777 29610 -87 12805 0 1 29475 -87 11430 77 1
1413743192 1578783 29565 -87 12805 0 1 29475 -87 11430 66 1
1413743193 1579787 29565 -87 12805 0 1 29475 -87 11430 66 1
1413743194 1580792 29610 -87 12805 0 1 29475 -87 11430 77 1
1413743195 1581796 29610 -87 12805 0 1 29475 -87 11430 77 1
1413743196 1582806 29565 -87 12805 0 1 29475 -87 11430 77 1
1413743197 1583812 29565 -87 12805 0 1 29475 -87 11430 66 1
1413743198 1584816 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743199 1585822 29610 -89 12805 0 1 29475 -89 11425 77 1
1413743200 1586830 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743201 1587834 29565 -87 12805 0 1 29475 -87 11430 66 1
1413743202 1588837 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743203 1589841 29610 -87 12805 0 1 29475 -87 11425 66 1
1413743204 1590847 29565 -87 12805 0 1 29475 -87 11425 77 1
1413743205 1591851 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743206 1592858 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743207 1593864 29565 -87 12805 0 1 29475 -87 11425 66 1
1413743208 1594870 29610 -87 12805 0 1 29475 -87 11425 66 1
1413743209 1595872 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743210 1596873 29565 -87 12805 0 1 29475 -89 11425 77 1
1413743211 1597878 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743212 1598880 29610 -87 12805 0 1 29475 -87 11425 77 1
1413743213 1599887 29565 -87 12805 0 1 29475 -87 11425 66 1
1413743214 1600897 29565 -87 12805 0 1 29475 -87 11425 77 1
1413743215 1601902 29565 -89 12805 0 1 29475 -89 11425 77 1
1413743216 1602911 29565 -87 12805 0 1 29475 -89 11425 77 1
1413743217 1603912 29610 -89 12805 0 1 29475 -89 11425 66 1
1413743218 1604915 29565 -87 12805 0 1 29475 -87 11425 77 1
1413743219 1605919 29610 -87 12805 0 1 29475 -87 11425 66 1
1413743220 1606923 29610 -87 12805 0 1 29475 -87 11425 66 1
1413743221 1607927 29610 -87 12805 0 1 29475 -89 11425 77 1
1413743222 1608935 29610 -87 12800 0 1 29475 -87 11425 77 1
1413743223 1609937 29610 -87 12800 0 1 29475 -87 11425 77 1
1413743224 1610940 29565 -87 12800 0 1 29475 -87 11425 77 1
1413743225 1611946 29565 -87 12800 0 1 29475 -87 11425 77 1
1413743226 1612953 29565 -89 12805 0 1 29475 -89 11425 77 1
1413743227 1613961 29610 -87 12800 0 1 29475 -87 11425 77 1
1413743228 1614964 29610 -87 12800 0 1 29475 -87 11425 66 1
1413743229 1615970 29610 -87 12800 0 1 29475 -87 11425 66 1
1413743230 1616976 29610 -87 12800 0 1 29475 -87 11425 77 1
1413743231 1617978 29565 -87 12800 0 1 29475 -89 11425 66 1
1413743232 1618983 29610 -87 12800 0 1 29475 -89 11425 77 1
1413743233 1619989 29610 -87 12800 0 1 29475 -89 11420 77 1
1413743234 1620996 29610 -87 12800 0 1 29475 -87 11425 66 1
1413743236 1622001 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743237 1623008 29610 -87 12800 0 1 29475 -87 11420 66 1
1413743238 1624015 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743239 1625027 29610 -87 12800 0 1 29475 -87 11420 66 1
1413743240 1626032 29610 -87 12800 0 1 29475 -87 11420 66 1
1413743241 1627035 29565 -87 12800 0 1 29475 -87 11420 66 1
1413743242 1628041 29565 -87 12800 0 1 29475 -87 11420 77 1
1413743243 1629042 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743244 1630046 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743245 1631050 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743246 1632057 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743247 1633064 29610 -89 12800 0 1 29475 -89 11420 77 1
1413743248 1634065 29610 -89 12800 0 1 29475 -89 11420 66 1
1413743249 1635071 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743250 1636075 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743251 1637082 29610 -89 12800 0 1 29475 -87 11420 77 1
1413743252 1638083 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743253 1639086 29610 -87 12800 0 1 29475 -87 11420 66 1
1413743254 1640091 29610 -87 12800 0 1 29475 -87 11420 66 1
1413743255 1641097 29610 -87 12795 0 1 29475 -87 11420 77 1
1413743256 1642098 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743257 1643101 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743258 1644113 29610 -87 12800 0 1 29475 -87 11420 77 1
1413743259 1645122 29610 -87 12795 0 1 29475 -89 11420 77 1
1413743260 1646123 29610 -87 12795 0 1 29475 -87 11420 66 1
1413743261 1647124 29610 -87 12795 0 1 29475 -87 11420 77 1
